Segment,EDA Values
21,"[17.32541275024414, 17.282577514648438, 17.32541275024414, 17.412147521972656, 17.32541275024414, 17.282577514648438, 17.32541275024414, 17.412147521972656, 17.36888313293457, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.239953994750977, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.32541275024414, 17.412147521972656, 17.36888313293457, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.543672561645508, 17.588247299194336, 17.499753952026367, 17.588247299194336, 17.499753952026367, 17.499753952026367, 17.4560546875, 17.32541275024414, 17.36888313293457, 17.239953994750977, 17.239953994750977, 17.07072639465332, 17.07072639465332, 17.07072639465332, 17.07072639465332, 17.02914047241211, 16.904787063598633, 16.904787063598633, 16.904787063598633, 16.86400604248047, 17.02914047241211, 16.98735237121582, 16.86400604248047, 17.02914047241211, 17.07072639465332, 17.112516403198242, 17.07072639465332, 17.07072639465332, 17.239953994750977, 17.282577514648438, 17.282577514648438, 17.282577514648438, 17.36888313293457, 17.36888313293457, 17.36888313293457, 17.4560546875, 17.499753952026367, 17.499753952026367, 17.543672561645508, 17.632612228393555, 17.632612228393555, 17.722457885742188]"
22,"[17.722457885742188, 17.722457885742188, 17.722457885742188, 17.722457885742188, 17.76750373840332, 17.722457885742188, 17.722457885742188, 17.813222885131836, 17.858732223510742, 17.76750373840332, 17.722457885742188, 17.722457885742188, 17.677640914916992, 17.722457885742188, 17.632612228393555, 17.677640914916992, 17.677640914916992, 17.588247299194336, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.499753952026367, 17.677640914916992, 17.677640914916992, 17.722457885742188, 17.722457885742188, 17.722457885742188, 17.722457885742188, 17.858732223510742, 17.950902938842773, 17.950902938842773, 17.950902938842773, 17.950902938842773, 18.044029235839844, 18.044029235839844, 18.090726852416992, 18.185314178466797, 18.13812828063965, 18.185314178466797, 18.185314178466797, 18.185314178466797, 18.280895233154297, 18.232746124267578, 18.280895233154297, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.474624633789062, 18.474624633789062, 18.623247146606445, 18.67299461364746, 18.67299461364746, 18.67299461364746, 18.67299461364746, 18.67299461364746, 18.72300910949707, 18.72300910949707, 18.773786544799805, 18.824342727661133, 18.926776885986328, 18.87567138671875, 18.926776885986328, 18.87567138671875, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328]"
23,"[18.926776885986328, 18.926776885986328, 18.926776885986328, 18.87567138671875, 18.87567138671875, 18.926776885986328, 18.87567138671875, 18.87567138671875, 18.926776885986328, 18.72300910949707, 18.67299461364746, 18.87567138671875, 18.67299461364746, 18.72300910949707, 18.67299461364746, 18.72300910949707, 18.824342727661133, 18.72300910949707, 18.67299461364746, 18.773786544799805, 18.773786544799805, 18.824342727661133, 18.87567138671875, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.926776885986328, 18.97816276550293, 18.97816276550293, 19.08228302001953, 19.03033447265625, 19.13503074645996, 19.13503074645996, 19.18755340576172, 19.13503074645996, 19.18755340576172, 19.18755340576172, 19.29399299621582, 19.18755340576172, 19.240365982055664, 19.240365982055664, 19.240365982055664, 19.4016170501709, 19.4016170501709, 19.4016170501709, 19.455615997314453, 19.4016170501709, 19.4016170501709, 19.4016170501709, 19.455615997314453, 19.455615997314453, 19.455615997314453, 19.455615997314453, 19.18755340576172, 19.18755340576172, 19.13503074645996, 19.03033447265625, 18.926776885986328, 18.926776885986328, 18.824342727661133, 18.67299461364746, 18.623247146606445, 18.52406120300293, 18.474624633789062, 18.425928115844727, 18.474624633789062, 18.67299461364746, 18.87567138671875, 18.926776885986328, 18.97816276550293]"
24,"[18.926776885986328, 18.926776885986328, 18.926776885986328, 18.824342727661133, 18.67299461364746, 18.623247146606445, 18.425928115844727, 18.377485275268555, 18.328826904296875, 18.280895233154297, 18.280895233154297, 18.185314178466797, 18.13812828063965, 18.185314178466797, 18.090726852416992, 17.950902938842773, 17.950902938842773, 17.950902938842773, 17.950902938842773, 18.044029235839844, 18.185314178466797, 18.185314178466797, 18.280895233154297, 18.328826904296875, 18.425928115844727, 18.328826904296875, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.425928115844727, 18.623247146606445, 18.72300910949707, 18.72300910949707, 18.87567138671875, 19.18755340576172, 19.675737380981445, 20.79167938232422, 21.76660919189453, 22.397005081176758, 22.61509132385254, 0.26584699749946594, 0.038001999258995056, 0.030222000554203987, 0.030218999832868576, 0.030220000073313713, 0.030226999893784523, 0.03023199923336506, 0.03023100085556507, 0.030230000615119934, 0.030229000374674797, 0.03022800013422966, 0.03022800013422966, 0.030226999893784523, 0.030225999653339386, 0.030225999653339386, 0.03022499941289425, 0.03022499941289425, 0.03022499941289425, 0.030223999172449112, 0.030223999172449112, 0.030223999172449112, 0.030223999172449112, 0.030223999172449112, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987]"
25,"[0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
26,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
27,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
28,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030218999832868576, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030218999832868576]"
29,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.03528999909758568, 0.12377700209617615, 0.25479599833488464, 0.1552489995956421, 0.11307000368833542, 0.11754400283098221, 0.15617799758911133, 0.22171099483966827, 0.3184719979763031, 0.3923960030078888, 0.4678240120410919, 0.52326500415802, 0.38815298676490784, 0.4157559871673584, 0.49711498618125916, 0.47274699807167053, 0.05048799887299538, 0.03056499920785427, 0.030218999832868576, 0.030218999832868576, 0.030220000073313713, 0.030222000554203987, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.03939700126647949, 0.16788199543952942, 0.1981009989976883, 0.03848399966955185, 0.030222000554203987, 0.030218999832868576, 0.04029199853539467, 0.048889998346567154, 0.031089000403881073, 0.030218999832868576, 0.03296799957752228, 0.110944002866745, 1.1189379692077637, 1.0625890493392944, 0.7920740246772766, 0.8150680065155029, 0.821412980556488, 0.8121209740638733, 0.8162140250205994, 0.8392339944839478, 0.8313189744949341, 0.7909039855003357, 0.14869099855422974, 0.03513399884104729, 0.030220000073313713, 0.030218999832868576, 0.030218999832868576, 0.030220000073313713, 0.030223999172449112, 0.030223000794649124, 0.030223000794649124, 0.030222000554203987, 0.030222000554203987, 0.030222000554203987, 0.03022100031375885, 0.03022100031375885, 0.03022100031375885, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
30,"[0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713, 0.030220000073313713]"
