LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1713793901.226941,403663.000,63292,3,AY,1,100,-0.458
1713793901.266941,403703.000,63292,3,AY,1,100,-0.458
1713793901.306942,403743.000,63309,2,AY,1,100,-0.460
1713793901.346942,403783.000,63309,2,AY,1,100,-0.458
1713793901.386693,403822.750,63331,4,AY,1,100,-0.460
1713793901.426444,403862.500,63331,4,AY,1,100,-0.459
1713793901.466194,403902.250,63331,4,AY,1,100,-0.461
1713793901.505945,403942.000,63331,4,AY,1,100,-0.459
1713793901.545945,403982.000,63348,2,AY,1,100,-0.460
1713793901.585946,404022.000,63348,2,AY,1,100,-0.458
1713793901.625947,404062.000,63363,3,AY,1,100,-0.459
1713793901.665947,404102.000,63363,3,AY,1,100,-0.457
1713793901.705948,404142.000,63363,3,AY,1,100,-0.459
1713793901.745948,404182.000,63379,2,AY,1,100,-0.458
1713793901.785949,404222.000,63379,2,AY,1,100,-0.457
1713793901.825949,404262.000,63396,3,AY,1,100,-0.461
1713793901.865950,404302.000,63396,3,AY,1,100,-0.459
1713793901.905951,404342.000,63396,3,AY,1,100,-0.461
1713793901.945951,404382.000,63413,2,AY,1,100,-0.457
1713793901.985952,404422.000,63413,2,AY,1,100,-0.457
1713793902.025952,404462.000,63428,3,AY,1,100,-0.458
1713793902.065953,404502.000,63428,3,AY,1,100,-0.463
1713793902.105954,404542.000,63428,3,AY,1,100,-0.457
1713793902.145954,404582.000,63444,2,AY,1,100,-0.459
1713793902.185955,404622.000,63444,2,AY,1,100,-0.457
1713793902.225955,404662.000,63462,3,AY,1,100,-0.458
1713793902.265956,404702.000,63462,3,AY,1,100,-0.462
1713793902.305957,404742.000,63462,3,AY,1,100,-0.458
1713793902.345957,404782.000,63478,3,AY,1,100,-0.459
1713793902.385958,404822.000,63478,3,AY,1,100,-0.458
1713793902.425958,404862.000,63478,3,AY,1,100,-0.459
1713793902.465959,404902.000,63493,2,AY,1,100,-0.457
1713793902.505960,404942.000,63493,2,AY,1,100,-0.458
1713793902.545960,404982.000,63510,2,AY,1,100,-0.461
1713793902.585961,405022.000,63510,2,AY,1,100,-0.457
1713793902.630628,405066.667,63529,3,AY,1,100,-0.458
1713793902.675295,405111.333,63529,3,AY,1,100,-0.458
1713793902.719963,405156.000,63529,3,AY,1,100,-0.460
1713793902.759963,405196.000,63545,2,AY,1,100,-0.457
1713793902.799964,405236.000,63545,2,AY,1,100,-0.459
1713793902.839964,405276.000,63560,3,AY,1,100,-0.459
1713793902.879965,405316.000,63560,3,AY,1,100,-0.458
1713793902.919966,405356.000,63560,3,AY,1,100,-0.460
1713793902.959966,405396.000,63577,2,AY,1,100,-0.462
1713793902.999967,405436.000,63577,2,AY,1,100,-0.455
1713793903.039968,405476.000,63594,3,AY,1,100,-0.453
1713793903.079968,405516.000,63594,3,AY,1,100,-0.460
1713793903.119969,405556.000,63594,3,AY,1,100,-0.459
1713793903.159969,405596.000,63610,2,AY,1,100,-0.458
1713793903.199970,405636.000,63610,2,AY,1,100,-0.458
1713793903.239970,405676.000,63626,3,AY,1,100,-0.460
1713793903.279971,405716.000,63626,3,AY,1,100,-0.459
1713793903.319972,405756.000,63626,3,AY,1,100,-0.457
1713793903.359972,405796.000,63642,2,AY,1,100,-0.459
1713793903.399973,405836.000,63642,2,AY,1,100,-0.461
1713793903.439973,405876.000,63659,3,AY,1,100,-0.461
1713793903.479974,405916.000,63659,3,AY,1,100,-0.458
1713793903.519974,405956.000,63659,3,AY,1,100,-0.459
1713793903.559975,405996.000,63676,3,AY,1,100,-0.461
1713793903.599976,406036.000,63676,3,AY,1,100,-0.460
1713793903.639976,406076.000,63676,3,AY,1,100,-0.461
1713793903.679977,406116.000,63692,2,AY,1,100,-0.457
1713793903.719978,406156.000,63692,2,AY,1,100,-0.456
1713793903.759978,406196.000,63707,3,AY,1,100,-0.461
1713793903.799979,406236.000,63707,3,AY,1,100,-0.465
1713793903.839979,406276.000,63707,3,AY,1,100,-0.459
1713793903.879980,406316.000,63724,2,AY,1,100,-0.459
1713793903.919981,406356.000,63724,2,AY,1,100,-0.460
1713793903.959981,406396.000,63743,3,AY,1,100,-0.458
1713793903.999982,406436.000,63743,3,AY,1,100,-0.459
1713793904.039982,406476.000,63743,3,AY,1,100,-0.459
1713793904.079983,406516.000,63760,2,AY,1,100,-0.461
1713793904.119983,406556.000,63760,2,AY,1,100,-0.460
1713793904.159984,406596.000,63774,3,AY,1,100,-0.458
1713793904.199985,406636.000,63774,3,AY,1,100,-0.457
1713793904.239985,406676.000,63774,3,AY,1,100,-0.460
1713793904.279986,406716.000,63792,2,AY,1,100,-0.460
1713793904.319986,406756.000,63792,2,AY,1,100,-0.458
1713793904.359987,406796.000,63808,3,AY,1,100,-0.458
1713793904.399988,406836.000,63808,3,AY,1,100,-0.458
1713793904.439988,406876.000,63808,3,AY,1,100,-0.457
1713793904.479989,406916.000,63825,2,AY,1,100,-0.458
1713793904.519989,406956.000,63825,2,AY,1,100,-0.458
1713793904.559990,406996.000,63840,3,AY,1,100,-0.455
1713793904.599991,407036.000,63840,3,AY,1,100,-0.461
1713793904.639991,407076.000,63840,3,AY,1,100,-0.460
1713793904.679992,407116.000,63859,3,AY,1,100,-0.460
1713793904.719992,407156.000,63859,3,AY,1,100,-0.458
1713793904.759993,407196.000,63859,3,AY,1,100,-0.458
1713793904.805994,407242.000,63875,2,AY,1,100,-0.461
1713793904.851994,407288.000,63875,2,AY,1,100,-0.459
1713793904.892495,407328.500,63893,2,AY,1,100,-0.461
1713793904.932996,407369.000,63893,2,AY,1,100,-0.459
1713793904.972663,407408.667,63907,3,AY,1,100,-0.457
1713793905.012330,407448.333,63907,3,AY,1,100,-0.459
1713793905.051997,407488.000,63907,3,AY,1,100,-0.460
1713793905.091998,407528.000,63924,2,AY,1,100,-0.458
1713793905.131999,407568.000,63924,2,AY,1,100,-0.461
1713793905.172332,407608.333,63940,3,AY,1,100,-0.460
1713793905.212666,407648.667,63940,3,AY,1,100,-0.458
1713793905.253000,407689.000,63940,3,AY,1,100,-0.461
1713793905.292501,407728.500,63958,2,AY,1,100,-0.459
1713793905.332001,407768.000,63958,2,AY,1,100,-0.458
1713793905.372002,407808.000,63972,3,AY,1,100,-0.459
1713793905.412003,407848.000,63972,3,AY,1,100,-0.458
1713793905.452003,407888.000,63972,3,AY,1,100,-0.462
1713793905.492004,407928.000,63989,2,AY,1,100,-0.459
1713793905.532004,407968.000,63989,2,AY,1,100,-0.456
1713793905.572005,408008.000,64006,3,AY,1,100,-0.460
1713793905.612005,408048.000,64006,3,AY,1,100,-0.458
1713793905.652006,408088.000,64006,3,AY,1,100,-0.459
1713793905.692007,408128.000,64023,2,AY,1,100,-0.460
1713793905.732007,408168.000,64023,2,AY,1,100,-0.459
1713793905.772008,408208.000,64037,3,AY,1,100,-0.459
1713793905.812009,408248.000,64037,3,AY,1,100,-0.458
1713793905.852009,408288.000,64037,3,AY,1,100,-0.460
1713793905.892010,408328.000,64055,3,AY,1,100,-0.460
1713793905.932010,408368.000,64055,3,AY,1,100,-0.460
1713793905.972011,408408.000,64055,3,AY,1,100,-0.459
1713793906.012012,408448.000,64071,2,AY,1,100,-0.458
1713793906.052012,408488.000,64071,2,AY,1,100,-0.462
1713793906.092013,408528.000,64088,3,AY,1,100,-0.459
1713793906.132013,408568.000,64088,3,AY,1,100,-0.457
1713793906.172014,408608.000,64088,3,AY,1,100,-0.468
1713793906.212014,408648.000,64103,2,AY,1,100,-0.455
1713793906.252015,408688.000,64103,2,AY,1,100,-0.465
1713793906.292016,408728.000,64120,3,AY,1,100,-0.447
1713793906.332016,408768.000,64120,3,AY,1,100,-0.446
1713793906.372017,408808.000,64120,3,AY,1,100,-0.468
1713793906.412017,408848.000,64136,2,AY,1,100,-0.458
1713793906.452018,408888.000,64136,2,AY,1,100,-0.464
1713793906.492019,408928.000,64159,4,AY,1,100,-0.453
1713793906.532019,408968.000,64159,4,AY,1,100,-0.457
1713793906.572020,409008.000,64159,4,AY,1,100,-0.463
1713793906.612020,409048.000,64159,4,AY,1,100,-0.459
1713793906.652021,409088.000,64175,2,AY,1,100,-0.455
1713793906.692022,409128.000,64175,2,AY,1,100,-0.460
1713793906.736689,409172.667,64192,3,AY,1,100,-0.459
1713793906.781356,409217.333,64192,3,AY,1,100,-0.458
1713793906.826024,409262.000,64192,3,AY,1,100,-0.461
1713793906.866024,409302.000,64206,2,AY,1,100,-0.460
1713793906.906025,409342.000,64206,2,AY,1,100,-0.457
1713793906.946025,409382.000,64224,3,AY,1,100,-0.459
1713793906.986026,409422.000,64224,3,AY,1,100,-0.461
1713793907.026026,409462.000,64224,3,AY,1,100,-0.458
1713793907.066027,409502.000,64240,2,AY,1,100,-0.457
1713793907.106028,409542.000,64240,2,AY,1,100,-0.461
1713793907.146028,409582.000,64257,3,AY,1,100,-0.457
1713793907.186029,409622.000,64257,3,AY,1,100,-0.459
1713793907.226029,409662.000,64257,3,AY,1,100,-0.458
1713793907.266030,409702.000,64272,2,AY,1,100,-0.458
1713793907.306031,409742.000,64272,2,AY,1,100,-0.459
1713793907.346031,409782.000,64289,3,AY,1,100,-0.458
1713793907.386032,409822.000,64289,3,AY,1,100,-0.460
1713793907.426033,409862.000,64289,3,AY,1,100,-0.458
1713793907.466033,409902.000,64305,2,AY,1,100,-0.458
1713793907.506034,409942.000,64305,2,AY,1,100,-0.457
1713793907.546034,409982.000,64323,3,AY,1,100,-0.459
1713793907.586035,410022.000,64323,3,AY,1,100,-0.457
1713793907.626035,410062.000,64323,3,AY,1,100,-0.460
1713793907.665536,410101.500,64338,2,AY,1,100,-0.460
1713793907.705037,410141.000,64338,2,AY,1,100,-0.458
1713793907.745037,410181.000,64354,3,AY,1,100,-0.458
1713793907.785038,410221.000,64354,3,AY,1,100,-0.459
1713793907.825038,410261.000,64354,3,AY,1,100,-0.457
1713793907.865039,410301.000,64370,2,AY,1,100,-0.458
1713793907.905040,410341.000,64370,2,AY,1,100,-0.463
1713793907.945040,410381.000,64388,3,AY,1,100,-0.458
1713793907.985041,410421.000,64388,3,AY,1,100,-0.456
1713793908.025041,410461.000,64388,3,AY,1,100,-0.457
1713793908.065042,410501.000,64403,2,AY,1,100,-0.456
1713793908.105042,410541.000,64403,2,AY,1,100,-0.461
1713793908.145043,410581.000,64419,3,AY,1,100,-0.458
1713793908.185044,410621.000,64419,3,AY,1,100,-0.458
1713793908.225044,410661.000,64419,3,AY,1,100,-0.458
1713793908.265045,410701.000,64436,3,AY,1,100,-0.458
1713793908.305045,410741.000,64436,3,AY,1,100,-0.459
1713793908.345046,410781.000,64436,3,AY,1,100,-0.458
1713793908.385047,410821.000,64453,2,AY,1,100,-0.460
1713793908.425047,410861.000,64453,2,AY,1,100,-0.458
1713793908.465048,410901.000,64469,3,AY,1,100,-0.459
1713793908.505049,410941.000,64469,3,AY,1,100,-0.459
1713793908.545049,410981.000,64469,3,AY,1,100,-0.459
1713793908.585050,411021.000,64485,2,AY,1,100,-0.459
1713793908.625050,411061.000,64485,2,AY,1,100,-0.459
1713793908.672051,411108.000,64501,2,AY,1,100,-0.458
1713793908.719052,411155.000,64501,2,AY,1,100,-0.458
1713793908.759052,411195.000,64518,3,AY,1,100,-0.461
1713793908.799053,411235.000,64518,3,AY,1,100,-0.457
1713793908.839053,411275.000,64518,3,AY,1,100,-0.457
1713793908.879054,411315.000,64535,2,AY,1,100,-0.459
1713793908.919055,411355.000,64535,2,AY,1,100,-0.459
1713793908.959055,411395.000,64552,3,AY,1,100,-0.458
1713793908.999056,411435.000,64552,3,AY,1,100,-0.461
1713793909.039056,411475.000,64552,3,AY,1,100,-0.459
1713793909.079057,411515.000,64568,3,AY,1,100,-0.457
1713793909.119057,411555.000,64568,3,AY,1,100,-0.458
1713793909.159058,411595.000,64568,3,AY,1,100,-0.459
1713793909.199059,411635.000,64585,2,AY,1,100,-0.461
1713793909.239059,411675.000,64585,2,AY,1,100,-0.459
1713793909.279060,411715.000,64602,3,AY,1,100,-0.458
1713793909.319061,411755.000,64602,3,AY,1,100,-0.457
1713793909.359061,411795.000,64602,3,AY,1,100,-0.459
1713793909.399062,411835.000,64617,2,AY,1,100,-0.458
1713793909.439062,411875.000,64617,2,AY,1,100,-0.456
1713793909.479063,411915.000,64633,3,AY,1,100,-0.457
1713793909.519063,411955.000,64633,3,AY,1,100,-0.458
1713793909.559064,411995.000,64633,3,AY,1,100,-0.459
1713793909.599065,412035.000,64651,2,AY,1,100,-0.456
1713793909.639065,412075.000,64651,2,AY,1,100,-0.458
1713793909.679066,412115.000,64667,3,AY,1,100,-0.459
1713793909.719066,412155.000,64667,3,AY,1,100,-0.461
1713793909.759067,412195.000,64667,3,AY,1,100,-0.459
1713793909.799067,412235.000,64682,2,AY,1,100,-0.459
1713793909.839068,412275.000,64682,2,AY,1,100,-0.458
1713793909.879069,412315.000,64699,3,AY,1,100,-0.458
1713793909.919069,412355.000,64699,3,AY,1,100,-0.457
1713793909.959070,412395.000,64699,3,AY,1,100,-0.459
1713793909.999071,412435.000,64716,2,AY,1,100,-0.459
1713793910.039071,412475.000,64716,2,AY,1,100,-0.459
1713793910.079072,412515.000,64732,3,AY,1,100,-0.456
1713793910.119072,412555.000,64732,3,AY,1,100,-0.457
1713793910.159073,412595.000,64732,3,AY,1,100,-0.459
1713793910.199074,412635.000,64748,2,AY,1,100,-0.459
1713793910.239074,412675.000,64748,2,AY,1,100,-0.460
1713793910.279075,412715.000,64764,3,AY,1,100,-0.457
1713793910.319075,412755.000,64764,3,AY,1,100,-0.461
1713793910.359076,412795.000,64764,3,AY,1,100,-0.455
1713793910.399076,412835.000,64781,2,AY,1,100,-0.458
1713793910.439077,412875.000,64781,2,AY,1,100,-0.458
1713793910.478744,412914.667,64797,3,AY,1,100,-0.456
1713793910.518412,412954.333,64797,3,AY,1,100,-0.458
1713793910.558079,412994.000,64797,3,AY,1,100,-0.459
1713793910.598413,413034.333,64815,3,AY,1,100,-0.457
1713793910.638747,413074.667,64815,3,AY,1,100,-0.459
1713793910.679081,413115.000,64815,3,AY,1,100,-0.459
1713793910.726081,413162.000,64829,2,AY,1,100,-0.455
1713793910.773082,413209.000,64829,2,AY,1,100,-0.460
1713793910.813083,413249.000,64846,2,AY,1,100,-0.459
1713793910.853083,413289.000,64846,2,AY,1,100,-0.459
1713793910.892751,413328.667,64863,3,AY,1,100,-0.458
1713793910.932418,413368.333,64863,3,AY,1,100,-0.459
1713793910.972085,413408.000,64863,3,AY,1,100,-0.461
1713793911.012586,413448.500,64880,2,AY,1,100,-0.456
1713793911.053086,413489.000,64880,2,AY,1,100,-0.459
1713793911.092753,413528.667,64894,3,AY,1,100,-0.457
1713793911.132421,413568.333,64894,3,AY,1,100,-0.460
1713793911.172088,413608.000,64894,3,AY,1,100,-0.459
1713793911.212589,413648.500,64912,2,AY,1,100,-0.456
1713793911.253089,413689.000,64912,2,AY,1,100,-0.458
1713793911.292756,413728.667,64928,3,AY,1,100,-0.457
1713793911.332424,413768.333,64928,3,AY,1,100,-0.456
1713793911.372091,413808.000,64928,3,AY,1,100,-0.458
1713793911.412591,413848.500,64945,2,AY,1,100,-0.460
1713793911.453092,413889.000,64945,2,AY,1,100,-0.460
1713793911.493093,413929.000,64959,3,AY,1,100,-0.459
1713793911.533093,413969.000,64959,3,AY,1,100,-0.456
1713793911.573094,414009.000,64959,3,AY,1,100,-0.458
1713793911.612844,414048.750,64982,4,AY,1,100,-0.457
1713793911.652595,414088.500,64982,4,AY,1,100,-0.459
1713793911.692346,414128.250,64982,4,AY,1,100,-0.459
1713793911.732096,414168.000,64982,4,AY,1,100,-0.453
1713793911.772097,414208.000,64997,2,AY,1,100,-0.459
1713793911.812097,414248.000,64997,2,AY,1,100,-0.458
1713793911.852098,414288.000,65014,3,AY,1,100,-0.461
1713793911.892099,414328.000,65014,3,AY,1,100,-0.459
1713793911.932099,414368.000,65014,3,AY,1,100,-0.461
1713793911.972100,414408.000,65031,2,AY,1,100,-0.459
1713793912.012100,414448.000,65031,2,AY,1,100,-0.455
1713793912.052101,414488.000,65047,3,AY,1,100,-0.459
1713793912.092102,414528.000,65047,3,AY,1,100,-0.458
1713793912.132102,414568.000,65047,3,AY,1,100,-0.458
1713793912.172103,414608.000,65062,2,AY,1,100,-0.460
1713793912.212103,414648.000,65062,2,AY,1,100,-0.463
1713793912.252104,414688.000,65080,3,AY,1,100,-0.459
1713793912.292104,414728.000,65080,3,AY,1,100,-0.460
1713793912.332105,414768.000,65080,3,AY,1,100,-0.458
1713793912.372106,414808.000,65096,2,AY,1,100,-0.459
1713793912.412106,414848.000,65096,2,AY,1,100,-0.462
1713793912.452107,414888.000,65113,3,AY,1,100,-0.463
1713793912.492107,414928.000,65113,3,AY,1,100,-0.464
1713793912.532108,414968.000,65113,3,AY,1,100,-0.461
1713793912.572109,415008.000,65128,2,AY,1,100,-0.458
1713793912.612109,415048.000,65128,2,AY,1,100,-0.463
1713793912.652110,415088.000,65145,3,AY,1,100,-0.463
1713793912.692111,415128.000,65145,3,AY,1,100,-0.459
1713793912.732111,415168.000,65145,3,AY,1,100,-0.461
1713793912.772112,415208.000,65161,2,AY,1,100,-0.460
1713793912.812112,415248.000,65161,2,AY,1,100,-0.457
1713793912.856446,415292.333,65179,3,AY,1,100,-0.461
1713793912.900780,415336.667,65179,3,AY,1,100,-0.459
1713793912.945114,415381.000,65179,3,AY,1,100,-0.461
1713793912.985115,415421.000,65193,2,AY,1,100,-0.463
1713793913.025115,415461.000,65193,2,AY,1,100,-0.464
1713793913.065116,415501.000,65210,3,AY,1,100,-0.464
1713793913.105117,415541.000,65210,3,AY,1,100,-0.460
1713793913.145117,415581.000,65210,3,AY,1,100,-0.461
1713793913.185118,415621.000,65226,2,AY,1,100,-0.460
1713793913.225118,415661.000,65226,2,AY,1,100,-0.461
1713793913.265119,415701.000,65244,3,AY,1,100,-0.462
1713793913.305120,415741.000,65244,3,AY,1,100,-0.460
1713793913.345120,415781.000,65244,3,AY,1,100,-0.460
1713793913.385121,415821.000,65258,2,AY,1,100,-0.460
1713793913.425121,415861.000,65258,2,AY,1,100,-0.460
1713793913.465122,415901.000,65275,3,AY,1,100,-0.464
1713793913.505122,415941.000,65275,3,AY,1,100,-0.459
1713793913.545123,415981.000,65275,3,AY,1,100,-0.461
1713793913.585124,416021.000,65292,2,AY,1,100,-0.459
1713793913.625124,416061.000,65292,2,AY,1,100,-0.462
1713793913.665125,416101.000,65309,3,AY,1,100,-0.460
1713793913.705126,416141.000,65309,3,AY,1,100,-0.458
1713793913.745126,416181.000,65309,3,AY,1,100,-0.457
1713793913.785127,416221.000,65323,3,AY,1,100,-0.458
1713793913.825127,416261.000,65323,3,AY,1,100,-0.463
1713793913.865128,416301.000,65323,3,AY,1,100,-0.464
1713793913.905128,416341.000,65341,2,AY,1,100,-0.463
1713793913.945129,416381.000,65341,2,AY,1,100,-0.460
1713793913.985130,416421.000,65359,3,AY,1,100,-0.461
1713793914.025130,416461.000,65359,3,AY,1,100,-0.459
1713793914.065131,416501.000,65359,3,AY,1,100,-0.458
1713793914.105631,416541.500,65376,2,AY,1,100,-0.460
1713793914.146132,416582.000,65376,2,AY,1,100,-0.463
1713793914.185799,416621.667,65391,3,AY,1,100,-0.461
1713793914.225466,416661.333,65391,3,AY,1,100,-0.460
1713793914.265134,416701.000,65391,3,AY,1,100,-0.464
1713793914.305634,416741.500,65408,2,AY,1,100,-0.461
1713793914.346135,416782.000,65408,2,AY,1,100,-0.464
1713793914.385802,416821.667,65424,3,AY,1,100,-0.458
1713793914.425469,416861.333,65424,3,AY,1,100,-0.460
1713793914.465137,416901.000,65424,3,AY,1,100,-0.465
1713793914.505137,416941.000,65441,2,AY,1,100,-0.459
1713793914.545138,416981.000,65441,2,AY,1,100,-0.456
1713793914.585139,417021.000,65457,3,AY,1,100,-0.460
1713793914.625139,417061.000,65457,3,AY,1,100,-0.461
1713793914.665140,417101.000,65457,3,AY,1,100,-0.462
1713793914.705140,417141.000,65473,2,AY,1,100,-0.457
1713793914.745141,417181.000,65473,2,AY,1,100,-0.461
1713793914.789475,417225.333,65489,3,AY,1,100,-0.460
1713793914.833809,417269.667,65489,3,AY,1,100,-0.459
1713793914.878143,417314.000,65489,3,AY,1,100,-0.466
1713793914.918144,417354.000,65507,2,AY,1,100,-0.450
1713793914.958144,417394.000,65507,2,AY,1,100,-0.456
1713793914.998145,417434.000,65523,3,AY,1,100,-0.438
1713793915.038145,417474.000,65523,3,AY,1,100,-0.447
1713793915.078146,417514.000,65523,3,AY,1,100,-0.453
1713793915.118146,417554.000,2,2,AY,1,100,-0.446
1713793915.158147,417594.000,2,2,AY,1,100,-0.447
1713793915.198148,417634.000,19,3,AY,1,100,-0.452
1713793915.238148,417674.000,19,3,AY,1,100,-0.446
1713793915.278149,417714.000,19,3,AY,1,100,-0.445
1713793915.318149,417754.000,36,2,AY,1,100,-0.452
1713793915.358150,417794.000,36,2,AY,1,100,-0.452
1713793915.398150,417834.000,52,3,AY,1,100,-0.448
1713793915.438151,417874.000,52,3,AY,1,100,-0.449
1713793915.478152,417914.000,52,3,AY,1,100,-0.448
1713793915.518152,417954.000,67,2,AY,1,100,-0.448
1713793915.558153,417994.000,67,2,AY,1,100,-0.450
1713793915.598154,418034.000,84,3,AY,1,100,-0.451
1713793915.638154,418074.000,84,3,AY,1,100,-0.451
1713793915.678155,418114.000,84,3,AY,1,100,-0.448
1713793915.718155,418154.000,101,2,AY,1,100,-0.449
1713793915.758156,418194.000,101,2,AY,1,100,-0.452
1713793915.798156,418234.000,117,3,AY,1,100,-0.449
1713793915.838157,418274.000,117,3,AY,1,100,-0.451
1713793915.878158,418314.000,117,3,AY,1,100,-0.445
1713793915.918158,418354.000,133,2,AY,1,100,-0.453
1713793915.958159,418394.000,133,2,AY,1,100,-0.449
1713793915.998159,418434.000,149,3,AY,1,100,-0.451
1713793916.038160,418474.000,149,3,AY,1,100,-0.451
1713793916.078161,418514.000,149,3,AY,1,100,-0.449
1713793916.118161,418554.000,166,3,AY,1,100,-0.450
1713793916.158162,418594.000,166,3,AY,1,100,-0.453
1713793916.198162,418634.000,166,3,AY,1,100,-0.448
1713793916.238163,418674.000,183,2,AY,1,100,-0.448
1713793916.278164,418714.000,183,2,AY,1,100,-0.452
1713793916.318164,418754.000,198,3,AY,1,100,-0.450
1713793916.358165,418794.000,198,3,AY,1,100,-0.452
1713793916.398165,418834.000,198,3,AY,1,100,-0.450
1713793916.438166,418874.000,214,2,AY,1,100,-0.451
1713793916.478167,418914.000,214,2,AY,1,100,-0.453
1713793916.518167,418954.000,231,3,AY,1,100,-0.450
1713793916.558168,418994.000,231,3,AY,1,100,-0.450
1713793916.598168,419034.000,231,3,AY,1,100,-0.452
1713793916.638169,419074.000,248,2,AY,1,100,-0.452
1713793916.678169,419114.000,248,2,AY,1,100,-0.450
1713793916.718170,419154.000,269,3,AY,1,100,-0.451
1713793916.758171,419194.000,269,3,AY,1,100,-0.450
1713793916.798171,419234.000,269,3,AY,1,100,-0.450
1713793916.844672,419280.500,284,2,AY,1,100,-0.454
1713793916.891173,419327.000,284,2,AY,1,100,-0.452
1713793916.931173,419367.000,302,3,AY,1,100,-0.449
1713793916.971174,419407.000,302,3,AY,1,100,-0.456
1713793917.011174,419447.000,302,3,AY,1,100,-0.450
1713793917.051175,419487.000,318,2,AY,1,100,-0.449
1713793917.091176,419527.000,318,2,AY,1,100,-0.448
1713793917.131176,419567.000,335,3,AY,1,100,-0.451
1713793917.171177,419607.000,335,3,AY,1,100,-0.452
1713793917.211177,419647.000,335,3,AY,1,100,-0.452
1713793917.251178,419687.000,350,2,AY,1,100,-0.452
1713793917.291179,419727.000,350,2,AY,1,100,-0.449
1713793917.331179,419767.000,367,3,AY,1,100,-0.455
1713793917.371180,419807.000,367,3,AY,1,100,-0.449
1713793917.411180,419847.000,367,3,AY,1,100,-0.451
1713793917.451181,419887.000,383,2,AY,1,100,-0.453
1713793917.491182,419927.000,383,2,AY,1,100,-0.446
1713793917.531182,419967.000,401,3,AY,1,100,-0.454
1713793917.571183,420007.000,401,3,AY,1,100,-0.460
1713793917.611183,420047.000,401,3,AY,1,100,-0.452
1713793917.651184,420087.000,415,2,AY,1,100,-0.438
1713793917.691185,420127.000,415,2,AY,1,100,-0.446
1713793917.731185,420167.000,432,3,AY,1,100,-0.459
1713793917.771186,420207.000,432,3,AY,1,100,-0.454
1713793917.811186,420247.000,432,3,AY,1,100,-0.448
1713793917.851187,420287.000,448,2,AY,1,100,-0.450
1713793917.891187,420327.000,448,2,AY,1,100,-0.450
1713793917.931188,420367.000,466,3,AY,1,100,-0.452
1713793917.971189,420407.000,466,3,AY,1,100,-0.456
1713793918.011189,420447.000,466,3,AY,1,100,-0.452
1713793918.051190,420487.000,480,2,AY,1,100,-0.451
1713793918.091190,420527.000,480,2,AY,1,100,-0.453
1713793918.131191,420567.000,497,3,AY,1,100,-0.450
1713793918.171192,420607.000,497,3,AY,1,100,-0.452
1713793918.211192,420647.000,497,3,AY,1,100,-0.453
1713793918.251193,420687.000,514,3,AY,1,100,-0.455
1713793918.291193,420727.000,514,3,AY,1,100,-0.451
1713793918.331194,420767.000,514,3,AY,1,100,-0.452
1713793918.371195,420807.000,531,2,AY,1,100,-0.453
1713793918.411195,420847.000,531,2,AY,1,100,-0.452
1713793918.451196,420887.000,545,3,AY,1,100,-0.448
1713793918.491196,420927.000,545,3,AY,1,100,-0.451
1713793918.531197,420967.000,545,3,AY,1,100,-0.454
1713793918.571198,421007.000,563,2,AY,1,100,-0.449
1713793918.611198,421047.000,563,2,AY,1,100,-0.453
1713793918.651199,421087.000,579,3,AY,1,100,-0.450
1713793918.691199,421127.000,579,3,AY,1,100,-0.451
1713793918.731200,421167.000,579,3,AY,1,100,-0.455
1713793918.771200,421207.000,596,2,AY,1,100,-0.449
1713793918.811201,421247.000,596,2,AY,1,100,-0.452
1713793918.855868,421291.667,613,3,AY,1,100,-0.454
1713793918.900536,421336.333,613,3,AY,1,100,-0.452
1713793918.945203,421381.000,613,3,AY,1,100,-0.453
1713793918.985204,421421.000,631,3,AY,1,100,-0.455
1713793919.025204,421461.000,631,3,AY,1,100,-0.450
1713793919.065205,421501.000,631,3,AY,1,100,-0.451
1713793919.105206,421541.000,646,2,AY,1,100,-0.451
1713793919.145206,421581.000,646,2,AY,1,100,-0.450
1713793919.185207,421621.000,664,3,AY,1,100,-0.450
1713793919.225207,421661.000,664,3,AY,1,100,-0.454
1713793919.265208,421701.000,664,3,AY,1,100,-0.454
1713793919.305208,421741.000,680,2,AY,1,100,-0.452
1713793919.345209,421781.000,680,2,AY,1,100,-0.454
1713793919.385210,421821.000,697,3,AY,1,100,-0.449
1713793919.425210,421861.000,697,3,AY,1,100,-0.447
1713793919.465211,421901.000,697,3,AY,1,100,-0.450
1713793919.505211,421941.000,711,2,AY,1,100,-0.456
1713793919.545212,421981.000,711,2,AY,1,100,-0.452
1713793919.585212,422021.000,729,3,AY,1,100,-0.451
1713793919.625213,422061.000,729,3,AY,1,100,-0.455
1713793919.665214,422101.000,729,3,AY,1,100,-0.454
1713793919.705214,422141.000,745,3,AY,1,100,-0.452
1713793919.745215,422181.000,745,3,AY,1,100,-0.452
1713793919.785216,422221.000,745,3,AY,1,100,-0.452
1713793919.825216,422261.000,762,2,AY,1,100,-0.450
1713793919.865217,422301.000,762,2,AY,1,100,-0.453
1713793919.905217,422341.000,777,3,AY,1,100,-0.451
1713793919.945218,422381.000,777,3,AY,1,100,-0.454
1713793919.985219,422421.000,777,3,AY,1,100,-0.453
1713793920.025219,422461.000,796,2,AY,1,100,-0.453
