LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1713793808.687570,311125.000,48592,3,PI,1,100,145507
1713793808.727570,311165.000,48609,2,PI,1,100,145509
1713793808.767571,311205.000,48609,2,PI,1,100,145512
1713793808.807571,311245.000,48623,3,PI,1,100,145504
1713793808.847572,311285.000,48623,3,PI,1,100,145504
1713793808.887573,311325.000,48623,3,PI,1,100,145496
1713793808.927573,311365.000,48641,2,PI,1,100,145497
1713793808.967574,311405.000,48641,2,PI,1,100,145513
1713793809.007575,311445.000,48659,3,PI,1,100,145497
1713793809.047575,311485.000,48659,3,PI,1,100,145513
1713793809.087576,311525.000,48659,3,PI,1,100,145514
1713793809.127576,311565.000,48676,3,PI,1,100,145532
1713793809.167577,311605.000,48676,3,PI,1,100,145537
1713793809.207577,311645.000,48676,3,PI,1,100,145534
1713793809.247578,311685.000,48691,2,PI,1,100,145528
1713793809.287579,311725.000,48691,2,PI,1,100,145495
1713793809.327579,311765.000,48713,4,PI,1,100,145515
1713793809.367580,311805.000,48713,4,PI,1,100,145521
1713793809.407580,311845.000,48713,4,PI,1,100,145542
1713793809.447581,311885.000,48713,4,PI,1,100,145541
1713793809.487581,311925.000,48729,2,PI,1,100,145543
1713793809.527582,311965.000,48729,2,PI,1,100,145535
1713793809.567583,312005.000,48747,3,PI,1,100,145536
1713793809.607583,312045.000,48747,3,PI,1,100,145526
1713793809.647584,312085.000,48747,3,PI,1,100,145528
1713793809.687585,312125.000,48763,2,PI,1,100,145512
1713793809.727585,312165.000,48763,2,PI,1,100,145519
1713793809.767586,312205.000,48780,3,PI,1,100,145541
1713793809.807586,312245.000,48780,3,PI,1,100,145540
1713793809.847587,312285.000,48780,3,PI,1,100,145554
1713793809.887588,312325.000,48795,2,PI,1,100,145549
1713793809.927588,312365.000,48795,2,PI,1,100,145535
1713793809.967589,312405.000,48812,3,PI,1,100,145529
1713793810.007589,312445.000,48812,3,PI,1,100,145551
1713793810.047590,312485.000,48812,3,PI,1,100,145561
1713793810.087590,312525.000,48828,2,PI,1,100,145560
1713793810.127591,312565.000,48828,2,PI,1,100,145542
1713793810.167592,312605.000,48845,3,PI,1,100,145542
1713793810.207592,312645.000,48845,3,PI,1,100,145555
1713793810.247593,312685.000,48845,3,PI,1,100,145544
1713793810.287593,312725.000,48860,2,PI,1,100,145549
1713793810.327594,312765.000,48860,2,PI,1,100,145544
1713793810.367595,312805.000,48877,3,PI,1,100,145544
1713793810.407595,312845.000,48877,3,PI,1,100,145558
1713793810.447596,312885.000,48877,3,PI,1,100,145551
1713793810.487597,312925.000,48893,3,PI,1,100,145548
1713793810.527597,312965.000,48893,3,PI,1,100,145555
1713793810.567598,313005.000,48893,3,PI,1,100,145534
1713793810.607598,313045.000,48911,2,PI,1,100,145527
1713793810.647599,313085.000,48911,2,PI,1,100,145534
1713793810.687599,313125.000,48925,3,PI,1,100,145538
1713793810.727600,313165.000,48925,3,PI,1,100,145541
1713793810.767601,313205.000,48925,3,PI,1,100,145547
1713793810.807601,313245.000,48942,2,PI,1,100,145552
1713793810.847602,313285.000,48942,2,PI,1,100,145561
1713793810.887602,313325.000,48960,5,PI,1,100,145541
1713793810.927603,313365.000,48960,5,PI,1,100,145532
1713793810.967603,313405.000,48960,5,PI,1,100,145540
1713793811.007604,313445.000,48960,5,PI,1,100,145550
1713793811.047605,313485.000,48960,5,PI,1,100,145536
1713793811.087605,313525.000,48976,3,PI,1,100,145544
1713793811.127606,313565.000,48976,3,PI,1,100,145543
1713793811.167607,313605.000,48976,3,PI,1,100,145535
1713793811.207607,313645.000,48992,2,PI,1,100,145550
1713793811.247608,313685.000,48992,2,PI,1,100,145544
1713793811.287608,313725.000,49009,3,PI,1,100,145533
1713793811.327609,313765.000,49009,3,PI,1,100,145545
1713793811.367610,313805.000,49009,3,PI,1,100,145536
1713793811.407610,313845.000,49026,2,PI,1,100,145509
1713793811.447611,313885.000,49026,2,PI,1,100,145522
1713793811.487611,313925.000,49041,3,PI,1,100,145512
1713793811.527612,313965.000,49041,3,PI,1,100,145505
1713793811.567612,314005.000,49041,3,PI,1,100,145497
1713793811.607613,314045.000,49058,3,PI,1,100,145509
1713793811.647614,314085.000,49058,3,PI,1,100,145509
1713793811.687614,314125.000,49058,3,PI,1,100,145512
1713793811.727615,314165.000,49074,2,PI,1,100,145500
1713793811.767615,314205.000,49074,2,PI,1,100,145496
1713793811.807616,314245.000,49091,3,PI,1,100,145508
1713793811.847617,314285.000,49091,3,PI,1,100,145511
1713793811.887617,314325.000,49091,3,PI,1,100,145506
1713793811.927618,314365.000,49108,2,PI,1,100,145523
1713793811.967618,314405.000,49108,2,PI,1,100,145508
1713793812.007619,314445.000,49123,3,PI,1,100,145529
1713793812.047620,314485.000,49123,3,PI,1,100,145508
1713793812.087620,314525.000,49123,3,PI,1,100,145488
1713793812.127621,314565.000,49139,2,PI,1,100,145484
1713793812.167621,314605.000,49139,2,PI,1,100,145489
1713793812.207622,314645.000,49157,3,PI,1,100,145494
1713793812.247622,314685.000,49157,3,PI,1,100,145474
1713793812.287623,314725.000,49157,3,PI,1,100,145483
1713793812.327624,314765.000,49173,2,PI,1,100,145473
1713793812.367624,314805.000,49173,2,PI,1,100,145477
1713793812.407625,314845.000,49188,3,PI,1,100,145482
1713793812.447625,314885.000,49188,3,PI,1,100,145477
1713793812.487626,314925.000,49188,3,PI,1,100,145468
1713793812.527627,314965.000,49204,2,PI,1,100,145472
1713793812.567627,315005.000,49204,2,PI,1,100,145480
1713793812.607628,315045.000,49222,3,PI,1,100,145468
1713793812.647628,315085.000,49222,3,PI,1,100,145469
1713793812.687629,315125.000,49222,3,PI,1,100,145457
1713793812.727630,315165.000,49238,3,PI,1,100,145434
1713793812.767630,315205.000,49238,3,PI,1,100,145458
1713793812.807631,315245.000,49238,3,PI,1,100,145439
1713793812.847631,315285.000,49253,2,PI,1,100,145460
1713793812.887632,315325.000,49253,2,PI,1,100,145448
1713793812.927633,315365.000,49270,3,PI,1,100,145447
