LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1713793857.475292,359912.000,56323,1,T1,1,100,31.128
1713793857.609294,360046.000,56341,1,T1,1,100,31.091
1713793857.742296,360179.000,56372,1,T1,1,100,31.039
1713793857.875299,360312.000,56388,1,T1,1,100,31.159
1713793858.009300,360446.000,56406,1,T1,1,100,31.069
1713793858.142302,360579.000,56422,1,T1,1,100,31.101
1713793858.275304,360712.000,56454,1,T1,1,100,31.079
1713793858.408306,360845.000,56471,1,T1,1,100,31.105
1713793858.542308,360979.000,56487,1,T1,1,100,31.187
1713793858.675310,361112.000,56505,1,T1,1,100,31.152
1713793858.809312,361246.000,56536,1,T1,1,100,31.208
1713793858.942314,361379.000,56553,1,T1,1,100,31.196
1713793859.075316,361512.000,56572,1,T1,1,100,31.156
1713793859.208318,361645.000,56604,1,T1,1,100,31.245
1713793859.342320,361779.000,56620,1,T1,1,100,31.106
1713793859.475322,361912.000,56637,1,T1,1,100,31.188
1713793859.608324,362045.000,56669,1,T1,1,100,31.188
1713793859.742326,362179.000,56685,1,T1,1,100,31.152
1713793859.875328,362312.000,56702,1,T1,1,100,31.137
1713793860.008330,362445.000,56734,1,T1,1,100,31.095
1713793860.142332,362579.000,56750,1,T1,1,100,31.076
1713793860.275334,362712.000,56768,1,T1,1,100,31.069
1713793860.408336,362845.000,56784,1,T1,1,100,31.065
1713793860.542338,362979.000,56807,1,T1,1,100,31.099
1713793860.675340,363112.000,56824,1,T1,1,100,31.114
1713793860.808342,363245.000,56841,1,T1,1,100,31.191
1713793860.942344,363379.000,56857,1,T1,1,100,31.118
