LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1729244910.981680,285893.000,40463,1,EA,1,100,1.911925
1729244911.048179,285959.500,40477,2,EA,1,100,1.911925
1729244911.114679,286026.000,40477,2,EA,1,100,1.912977
1729244911.181679,286093.000,40495,1,EA,1,100,1.913505
1729244911.248178,286159.500,40511,2,EA,1,100,1.912453
1729244911.314678,286226.000,40511,2,EA,1,100,1.911402
1729244911.381678,286293.000,40528,1,EA,1,100,1.913505
1729244911.448177,286359.500,40543,2,EA,1,100,1.912977
1729244911.514677,286426.000,40543,2,EA,1,100,1.912977
1729244911.581677,286493.000,40560,1,EA,1,100,1.913505
1729244911.648176,286559.500,40576,2,EA,1,100,1.913505
1729244911.714676,286626.000,40576,2,EA,1,100,1.913505
1729244911.781676,286693.000,40595,1,EA,1,100,1.914029
1729244911.848176,286759.500,40611,2,EA,1,100,1.912977
1729244911.914675,286826.000,40611,2,EA,1,100,1.914029
1729244911.981675,286893.000,40627,2,EA,1,100,1.914029
1729244912.048674,286960.000,40627,2,EA,1,100,1.914029
1729244912.114674,287026.000,40643,1,EA,1,100,1.914029
1729244912.181674,287093.000,40661,2,EA,1,100,1.914029
1729244912.248673,287160.000,40661,2,EA,1,100,1.914554
1729244912.314673,287226.000,40677,1,EA,1,100,1.914554
1729244912.381673,287293.000,40692,2,EA,1,100,1.916664
1729244912.448673,287360.000,40692,2,EA,1,100,1.916138
1729244912.514672,287426.000,40709,1,EA,1,100,1.916664
1729244912.581672,287493.000,40726,2,EA,1,100,1.917189
1729244912.648672,287560.000,40726,2,EA,1,100,1.917189
1729244912.714671,287626.000,40742,1,EA,1,100,1.917721
1729244912.781171,287692.500,40758,2,EA,1,100,1.918247
1729244912.847671,287759.000,40758,2,EA,1,100,1.919305
1729244912.914670,287826.000,40776,1,EA,1,100,1.919305
1729244912.981170,287892.500,40793,2,EA,1,100,1.919305
1729244913.047670,287959.000,40793,2,EA,1,100,1.919832
1729244913.114669,288026.000,40809,1,EA,1,100,1.920893
1729244913.181169,288092.500,40827,2,EA,1,100,1.922483
1729244913.247669,288159.000,40827,2,EA,1,100,1.923546
1729244913.314668,288226.000,40843,1,EA,1,100,1.924610
1729244913.381168,288292.500,40860,2,EA,1,100,1.924610
1729244913.447668,288359.000,40860,2,EA,1,100,1.926207
1729244913.514667,288426.000,40879,1,EA,1,100,1.926743
1729244913.581167,288492.500,40894,2,EA,1,100,1.927274
1729244913.647667,288559.000,40894,2,EA,1,100,1.929412
1729244913.714666,288626.000,40910,1,EA,1,100,1.929945
1729244913.781166,288692.500,40928,2,EA,1,100,1.932089
1729244913.847666,288759.000,40928,2,EA,1,100,1.932623
1729244913.914665,288826.000,40944,1,EA,1,100,1.934233
1729244913.981332,288892.667,40965,3,EA,1,100,1.935309
1729244914.047998,288959.333,40965,3,EA,1,100,1.935309
1729244914.114665,289026.000,40965,3,EA,1,100,1.936386
1729244914.181664,289093.000,40982,1,EA,1,100,1.937465
1729244914.248164,289159.500,40997,2,EA,1,100,1.938002
1729244914.314663,289226.000,40997,2,EA,1,100,1.939621
1729244914.381663,289293.000,41013,1,EA,1,100,1.940703
1729244914.448163,289359.500,41033,2,EA,1,100,1.941242
1729244914.514663,289426.000,41033,2,EA,1,100,1.942871
1729244914.581662,289493.000,41049,1,EA,1,100,1.943952
1729244914.648162,289559.500,41064,2,EA,1,100,1.944498
1729244914.714662,289626.000,41064,2,EA,1,100,1.946127
1729244914.781661,289693.000,41080,1,EA,1,100,1.947759
1729244914.848161,289759.500,41098,2,EA,1,100,1.948851
1729244914.914661,289826.000,41098,2,EA,1,100,1.949943
1729244914.981660,289893.000,41114,1,EA,1,100,1.951582
1729244915.048160,289959.500,41130,2,EA,1,100,1.952127
1729244915.114660,290026.000,41130,2,EA,1,100,1.953223
1729244915.181159,290092.500,41146,2,EA,1,100,1.953774
1729244915.247659,290159.000,41146,2,EA,1,100,1.954867
1729244915.314659,290226.000,41163,1,EA,1,100,1.955966
1729244915.381158,290292.500,41179,2,EA,1,100,1.955966
1729244915.447658,290359.000,41179,2,EA,1,100,1.957067
1729244915.514658,290426.000,41199,1,EA,1,100,1.957615
1729244915.581157,290492.500,41215,2,EA,1,100,1.958717
1729244915.647657,290559.000,41215,2,EA,1,100,1.959821
1729244915.714657,290626.000,41232,1,EA,1,100,1.959821
1729244915.781156,290692.500,41249,2,EA,1,100,1.960926
1729244915.847656,290759.000,41249,2,EA,1,100,1.962032
1729244915.914656,290826.000,41266,1,EA,1,100,1.962583
1729244915.981155,290892.500,41280,2,EA,1,100,1.962583
1729244916.047655,290959.000,41280,2,EA,1,100,1.963691
1729244916.114655,291026.000,41297,1,EA,1,100,1.965353
1729244916.181154,291092.500,41314,2,EA,1,100,1.965353
1729244916.247654,291159.000,41314,2,EA,1,100,1.965353
1729244916.314654,291226.000,41331,1,EA,1,100,1.965353
1729244916.381154,291292.500,41345,2,EA,1,100,1.966464
1729244916.447653,291359.000,41345,2,EA,1,100,1.965905
1729244916.514653,291426.000,41363,1,EA,1,100,1.965905
1729244916.581152,291492.500,41379,2,EA,1,100,1.965353
1729244916.647652,291559.000,41379,2,EA,1,100,1.965353
1729244916.714652,291626.000,41398,1,EA,1,100,1.965353
1729244916.781152,291692.500,41414,2,EA,1,100,1.965905
1729244916.847651,291759.000,41414,2,EA,1,100,1.967017
1729244916.914651,291826.000,41430,1,EA,1,100,1.968130
1729244916.981151,291892.500,41446,2,EA,1,100,1.968130
1729244917.047650,291959.000,41446,2,EA,1,100,1.968130
1729244917.114150,292025.500,41464,2,EA,1,100,1.968685
1729244917.180650,292092.000,41464,2,EA,1,100,1.968685
1729244917.247649,292159.000,41480,1,EA,1,100,1.968685
1729244917.314149,292225.500,41495,2,EA,1,100,1.969245
1729244917.380649,292292.000,41495,2,EA,1,100,1.970916
1729244917.447648,292359.000,41511,1,EA,1,100,1.970916
1729244917.514148,292425.500,41529,2,EA,1,100,1.969245
1729244917.580648,292492.000,41529,2,EA,1,100,1.969800
1729244917.647647,292559.000,41547,1,EA,1,100,1.969245
1729244917.714147,292625.500,41562,2,EA,1,100,1.969245
1729244917.780647,292692.000,41562,2,EA,1,100,1.969245
1729244917.847646,292759.000,41579,1,EA,1,100,1.968685
1729244917.914146,292825.500,41596,2,EA,1,100,1.969800
1729244917.980646,292892.000,41596,2,EA,1,100,1.968685
1729244918.047646,292959.000,41612,1,EA,1,100,1.968130
1729244918.114145,293025.500,41628,2,EA,1,100,1.968685
1729244918.180645,293092.000,41628,2,EA,1,100,1.968130
1729244918.247644,293159.000,41648,1,EA,1,100,1.968685
1729244918.314144,293225.500,41665,2,EA,1,100,1.968130
1729244918.380644,293292.000,41665,2,EA,1,100,1.968685
1729244918.447644,293359.000,41681,1,EA,1,100,1.968130
1729244918.514143,293425.500,41697,2,EA,1,100,1.968130
1729244918.580643,293492.000,41697,2,EA,1,100,1.967576
1729244918.647643,293559.000,41713,1,EA,1,100,1.966464
1729244918.714142,293625.500,41730,2,EA,1,100,1.965905
1729244918.780642,293692.000,41730,2,EA,1,100,1.965905
1729244918.847642,293759.000,41747,1,EA,1,100,1.965353
