LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1729244923.440619,298352.000,42484,1,T1,1,100,25.398
1729244923.573619,298485.000,42502,1,T1,1,100,25.314
1729244923.706618,298618.000,42533,1,T1,1,100,25.278
1729244923.840617,298752.000,42550,1,T1,1,100,25.368
1729244923.973617,298885.000,42567,1,T1,1,100,25.408
1729244924.106616,299018.000,42599,1,T1,1,100,25.389
1729244924.240116,299151.500,42623,2,T1,1,100,25.381
1729244924.373615,299285.000,42623,2,T1,1,100,25.378
1729244924.506614,299418.000,42656,1,T1,1,100,25.376
1729244924.639614,299551.000,42672,1,T1,1,100,25.340
1729244924.773613,299685.000,42689,1,T1,1,100,25.395
1729244924.906612,299818.000,42721,1,T1,1,100,25.419
1729244925.039612,299951.000,42737,1,T1,1,100,25.323
1729244925.173611,300085.000,42755,1,T1,1,100,25.353
1729244925.306610,300218.000,42788,1,T1,1,100,25.294
1729244925.439610,300351.000,42804,1,T1,1,100,25.305
1729244925.573609,300485.000,42822,1,T1,1,100,25.309
1729244925.706609,300618.000,42853,1,T1,1,100,25.346
1729244925.839608,300751.000,42870,1,T1,1,100,25.363
1729244925.973607,300885.000,42889,1,T1,1,100,25.299
1729244926.106606,301018.000,42905,1,T1,1,100,25.413
1729244926.239606,301151.000,42937,1,T1,1,100,25.427
1729244926.373605,301285.000,42954,1,T1,1,100,25.397
1729244926.506605,301418.000,42970,1,T1,1,100,25.420
1729244926.639604,301551.000,43002,1,T1,1,100,25.395
1729244926.773603,301685.000,43019,1,T1,1,100,25.419
1729244926.906603,301818.000,43036,1,T1,1,100,25.359
1729244927.039602,301951.000,43067,1,T1,1,100,25.332
1729244927.172601,302084.000,43087,1,T1,1,100,25.286
1729244927.306601,302218.000,43103,1,T1,1,100,25.336
1729244927.439600,302351.000,43135,1,T1,1,100,25.500
1729244927.572599,302484.000,43152,1,T1,1,100,25.429
1729244927.706599,302618.000,43168,1,T1,1,100,25.398
1729244927.839598,302751.000,43185,1,T1,1,100,25.314
1729244927.972597,302884.000,43217,1,T1,1,100,25.420
1729244928.106597,303018.000,43233,1,T1,1,100,25.394
1729244928.239596,303151.000,43251,1,T1,1,100,25.419
1729244928.372596,303284.000,43286,1,T1,1,100,25.429
1729244928.506595,303418.000,43303,1,T1,1,100,25.363
1729244928.639594,303551.000,43320,1,T1,1,100,25.370
1729244928.772593,303684.000,43352,1,T1,1,100,25.408
1729244928.906593,303818.000,43368,1,T1,1,100,25.496
1729244929.039592,303951.000,43385,1,T1,1,100,25.427
1729244929.172592,304084.000,43419,1,T1,1,100,25.469
1729244929.306591,304218.000,43435,1,T1,1,100,25.415
1729244929.439590,304351.000,43458,1,T1,1,100,25.393
1729244929.572590,304484.000,43474,1,T1,1,100,25.418
1729244929.706589,304618.000,43491,1,T1,1,100,25.358
1729244929.839588,304751.000,43523,1,T1,1,100,25.474
1729244929.972588,304884.000,43541,1,T1,1,100,25.418
1729244930.105587,305017.000,43558,1,T1,1,100,25.394
1729244930.239587,305151.000,43590,1,T1,1,100,25.454
1729244930.372586,305284.000,43606,1,T1,1,100,25.445
1729244930.505585,305417.000,43624,1,T1,1,100,25.476
1729244930.639585,305551.000,43655,1,T1,1,100,25.348
1729244930.772584,305684.000,43672,1,T1,1,100,25.399
1729244930.905583,305817.000,43689,1,T1,1,100,25.527
1729244931.039583,305951.000,43705,1,T1,1,100,25.441
1729244931.172582,306084.000,43739,1,T1,1,100,25.403
1729244931.305581,306217.000,43756,1,T1,1,100,25.423
1729244931.439581,306351.000,43772,1,T1,1,100,25.360
1729244931.572580,306484.000,43804,1,T1,1,100,25.510
1729244931.705580,306617.000,43821,1,T1,1,100,25.540
1729244931.839579,306751.000,43838,1,T1,1,100,25.446
1729244931.972578,306884.000,43871,1,T1,1,100,25.441
1729244932.105577,307017.000,43888,1,T1,1,100,25.510
1729244932.239577,307151.000,43905,1,T1,1,100,25.398
1729244932.372576,307284.000,43922,1,T1,1,100,25.527
1729244932.505576,307417.000,43954,1,T1,1,100,25.512
1729244932.639575,307551.000,43972,1,T1,1,100,25.505
1729244932.772574,307684.000,43989,1,T1,1,100,25.467
1729244932.905574,307817.000,44021,1,T1,1,100,25.415
1729244933.039573,307951.000,44037,1,T1,1,100,25.357
1729244933.172572,308084.000,44055,1,T1,1,100,25.403
1729244933.305572,308217.000,44088,1,T1,1,100,25.316
1729244933.439571,308351.000,44104,1,T1,1,100,25.385
1729244933.572570,308484.000,44122,1,T1,1,100,25.521
1729244933.705570,308617.000,44153,1,T1,1,100,25.474
1729244933.838569,308750.000,44170,1,T1,1,100,25.418
1729244933.972569,308884.000,44189,1,T1,1,100,25.571
1729244934.105568,309017.000,44221,1,T1,1,100,25.460
1729244934.238567,309150.000,44237,1,T1,1,100,25.412
1729244934.372566,309284.000,44254,1,T1,1,100,25.391
1729244934.505566,309417.000,44291,2,T1,1,100,25.524
1729244934.638565,309550.000,44291,2,T1,1,100,25.546
1729244934.772565,309684.000,44323,1,T1,1,100,25.555
1729244934.905564,309817.000,44339,1,T1,1,100,25.488
1729244935.038563,309950.000,44358,1,T1,1,100,25.460
1729244935.172563,310084.000,44390,1,T1,1,100,25.482
1729244935.305562,310217.000,44406,1,T1,1,100,25.492
1729244935.438561,310350.000,44423,1,T1,1,100,25.461
1729244935.572561,310484.000,44440,1,T1,1,100,25.448
1729244935.705560,310617.000,44473,1,T1,1,100,25.371
1729244935.838559,310750.000,44491,1,T1,1,100,25.480
1729244935.972559,310884.000,44507,1,T1,1,100,25.527
1729244936.105558,311017.000,44539,1,T1,1,100,25.476
1729244936.238558,311150.000,44556,1,T1,1,100,25.525
1729244936.372557,311284.000,44572,1,T1,1,100,25.511
1729244936.505556,311417.000,44604,1,T1,1,100,25.469
1729244936.638556,311550.000,44623,1,T1,1,100,25.451
1729244936.772555,311684.000,44639,1,T1,1,100,25.585
1729244936.905554,311817.000,44671,1,T1,1,100,25.501
1729244937.038554,311950.000,44688,1,T1,1,100,25.501
1729244937.171553,312083.000,44705,1,T1,1,100,25.571
1729244937.305552,312217.000,44736,1,T1,1,100,25.531
1729244937.438552,312350.000,44753,1,T1,1,100,25.513
1729244937.571551,312483.000,44770,1,T1,1,100,25.506
1729244937.705550,312617.000,44789,1,T1,1,100,25.502
1729244937.838550,312750.000,44821,1,T1,1,100,25.537
1729244937.971549,312883.000,44837,1,T1,1,100,25.587
1729244938.105548,313017.000,44854,1,T1,1,100,25.573
1729244938.238548,313150.000,44888,1,T1,1,100,25.532
1729244938.371547,313283.000,44904,1,T1,1,100,25.443
1729244938.505547,313417.000,44922,1,T1,1,100,25.511
1729244938.638546,313550.000,44955,1,T1,1,100,25.540
1729244938.771545,313683.000,44971,1,T1,1,100,25.446
1729244938.905545,313817.000,44989,1,T1,1,100,25.512
1729244939.038544,313950.000,45005,1,T1,1,100,25.505
1729244939.171543,314083.000,45039,1,T1,1,100,25.467
1729244939.305543,314217.000,45056,1,T1,1,100,25.450
1729244939.438542,314350.000,45072,1,T1,1,100,25.443
