LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1729245012.452689,387364.500,56951,2,GX,1,100,-0.458
1729245012.492189,387404.000,56951,2,GX,1,100,-0.397
1729245012.532189,387444.000,56966,3,GX,1,100,-0.427
1729245012.572188,387484.000,56966,3,GX,1,100,-0.397
1729245012.612188,387524.000,56966,3,GX,1,100,-0.397
1729245012.659188,387571.000,56982,2,GX,1,100,-0.427
1729245012.706188,387618.000,56982,2,GX,1,100,-0.427
1729245012.746188,387658.000,56999,3,GX,1,100,-0.458
1729245012.786187,387698.000,56999,3,GX,1,100,-0.397
1729245012.826187,387738.000,56999,3,GX,1,100,-0.366
1729245012.865687,387777.500,57016,2,GX,1,100,-0.397
1729245012.905187,387817.000,57016,2,GX,1,100,-0.427
1729245012.945520,387857.333,57032,3,GX,1,100,-0.397
1729245012.985853,387897.667,57032,3,GX,1,100,-0.427
1729245013.026186,387938.000,57032,3,GX,1,100,-0.397
1729245013.066186,387978.000,57047,2,GX,1,100,-0.427
1729245013.106186,388018.000,57047,2,GX,1,100,-0.397
1729245013.146186,388058.000,57065,3,GX,1,100,-0.488
1729245013.186186,388098.000,57065,3,GX,1,100,-0.427
1729245013.226185,388138.000,57065,3,GX,1,100,-0.427
1729245013.266185,388178.000,57085,2,GX,1,100,-0.427
1729245013.306185,388218.000,57085,2,GX,1,100,-0.458
1729245013.346185,388258.000,57102,3,GX,1,100,-0.458
1729245013.386184,388298.000,57102,3,GX,1,100,-0.427
1729245013.426184,388338.000,57102,3,GX,1,100,-0.397
1729245013.466184,388378.000,57117,2,GX,1,100,-0.427
1729245013.506184,388418.000,57117,2,GX,1,100,-0.397
1729245013.546184,388458.000,57134,3,GX,1,100,-0.397
1729245013.586184,388498.000,57134,3,GX,1,100,-0.427
1729245013.626184,388538.000,57134,3,GX,1,100,-0.427
1729245013.666183,388578.000,57150,3,GX,1,100,-0.427
1729245013.706183,388618.000,57150,3,GX,1,100,-0.397
1729245013.746183,388658.000,57150,3,GX,1,100,-0.397
1729245013.786183,388698.000,57168,2,GX,1,100,-0.458
1729245013.826182,388738.000,57168,2,GX,1,100,-0.458
1729245013.866182,388778.000,57182,3,GX,1,100,-0.427
1729245013.906182,388818.000,57182,3,GX,1,100,-0.366
1729245013.946182,388858.000,57182,3,GX,1,100,-0.366
1729245013.985682,388897.500,57199,2,GX,1,100,-0.397
1729245014.025182,388937.000,57199,2,GX,1,100,-0.458
1729245014.065181,388977.000,57217,3,GX,1,100,-0.397
1729245014.105181,389017.000,57217,3,GX,1,100,-0.397
1729245014.145181,389057.000,57217,3,GX,1,100,-0.366
1729245014.185181,389097.000,57235,2,GX,1,100,-0.427
1729245014.225180,389137.000,57235,2,GX,1,100,-0.397
1729245014.265180,389177.000,57249,3,GX,1,100,-0.397
1729245014.305180,389217.000,57249,3,GX,1,100,-0.427
1729245014.345180,389257.000,57249,3,GX,1,100,-0.397
1729245014.385180,389297.000,57266,2,GX,1,100,-0.397
1729245014.425179,389337.000,57266,2,GX,1,100,-0.366
1729245014.465179,389377.000,57283,3,GX,1,100,-0.397
1729245014.505179,389417.000,57283,3,GX,1,100,-0.427
1729245014.545179,389457.000,57283,3,GX,1,100,-0.397
1729245014.585179,389497.000,57300,2,GX,1,100,-0.397
1729245014.625179,389537.000,57300,2,GX,1,100,-0.427
1729245014.665178,389577.000,57314,2,GX,1,100,-0.427
1729245014.705178,389617.000,57314,2,GX,1,100,-0.427
1729245014.749845,389661.667,57332,3,GX,1,100,-0.427
1729245014.794511,389706.333,57332,3,GX,1,100,-0.427
1729245014.839178,389751.000,57332,3,GX,1,100,-0.397
1729245014.879177,389791.000,57348,3,GX,1,100,-0.427
1729245014.919177,389831.000,57348,3,GX,1,100,-0.397
1729245014.959177,389871.000,57348,3,GX,1,100,-0.336
1729245014.999177,389911.000,57367,2,GX,1,100,-0.397
1729245015.039176,389951.000,57367,2,GX,1,100,-0.427
1729245015.079176,389991.000,57385,5,GX,1,100,-0.397
1729245015.119176,390031.000,57385,5,GX,1,100,-0.397
1729245015.159176,390071.000,57385,5,GX,1,100,-0.427
1729245015.199176,390111.000,57385,5,GX,1,100,-0.427
1729245015.239176,390151.000,57385,5,GX,1,100,-0.397
1729245015.279176,390191.000,57401,3,GX,1,100,-0.488
1729245015.319175,390231.000,57401,3,GX,1,100,-0.427
1729245015.359175,390271.000,57401,3,GX,1,100,-0.336
1729245015.399175,390311.000,57418,2,GX,1,100,-0.427
1729245015.439175,390351.000,57418,2,GX,1,100,-0.427
1729245015.479174,390391.000,57435,3,GX,1,100,-0.427
1729245015.519174,390431.000,57435,3,GX,1,100,-0.427
1729245015.559174,390471.000,57435,3,GX,1,100,-0.458
1729245015.599174,390511.000,57450,2,GX,1,100,-0.366
1729245015.639174,390551.000,57450,2,GX,1,100,-0.336
1729245015.679173,390591.000,57466,3,GX,1,100,-0.427
1729245015.719173,390631.000,57466,3,GX,1,100,-0.427
1729245015.759173,390671.000,57466,3,GX,1,100,-0.397
1729245015.799173,390711.000,57484,3,GX,1,100,-0.397
1729245015.839173,390751.000,57484,3,GX,1,100,-0.427
1729245015.879173,390791.000,57484,3,GX,1,100,-0.427
1729245015.918672,390830.500,57502,2,GX,1,100,-0.366
1729245015.958172,390870.000,57502,2,GX,1,100,-0.427
1729245015.998505,390910.333,57517,3,GX,1,100,-0.397
1729245016.038838,390950.667,57517,3,GX,1,100,-0.336
1729245016.079171,390991.000,57517,3,GX,1,100,-0.427
1729245016.118671,391030.500,57534,2,GX,1,100,-0.397
1729245016.158171,391070.000,57534,2,GX,1,100,-0.458
1729245016.198504,391110.333,57551,3,GX,1,100,-0.458
1729245016.238837,391150.667,57551,3,GX,1,100,-0.397
1729245016.279171,391191.000,57551,3,GX,1,100,-0.427
1729245016.318670,391230.500,57567,2,GX,1,100,-0.427
1729245016.358170,391270.000,57567,2,GX,1,100,-0.397
1729245016.398503,391310.333,57582,3,GX,1,100,-0.427
1729245016.438837,391350.667,57582,3,GX,1,100,-0.397
1729245016.479170,391391.000,57582,3,GX,1,100,-0.397
1729245016.518669,391430.500,57599,2,GX,1,100,-0.397
1729245016.558169,391470.000,57599,2,GX,1,100,-0.427
1729245016.598169,391510.000,57623,4,GX,1,100,-0.427
1729245016.638169,391550.000,57623,4,GX,1,100,-0.458
1729245016.678169,391590.000,57623,4,GX,1,100,-0.458
1729245016.718168,391630.000,57623,4,GX,1,100,-0.427
1729245016.758668,391670.500,57640,2,GX,1,100,-0.397
1729245016.799168,391711.000,57640,2,GX,1,100,-0.397
1729245016.843501,391755.333,57657,3,GX,1,100,-0.458
1729245016.887834,391799.667,57657,3,GX,1,100,-0.458
1729245016.932167,391844.000,57657,3,GX,1,100,-0.427
1729245016.972167,391884.000,57673,2,GX,1,100,-0.397
1729245017.012167,391924.000,57673,2,GX,1,100,-0.427
1729245017.052167,391964.000,57688,3,GX,1,100,-0.427
1729245017.092167,392004.000,57688,3,GX,1,100,-0.397
1729245017.132166,392044.000,57688,3,GX,1,100,-0.397
1729245017.172166,392084.000,57705,2,GX,1,100,-0.397
1729245017.212166,392124.000,57705,2,GX,1,100,-0.458
1729245017.252166,392164.000,57722,3,GX,1,100,-0.397
1729245017.292166,392204.000,57722,3,GX,1,100,-0.427
1729245017.332165,392244.000,57722,3,GX,1,100,-0.397
1729245017.372165,392284.000,57738,2,GX,1,100,-0.397
1729245017.412165,392324.000,57738,2,GX,1,100,-0.397
1729245017.452165,392364.000,57756,3,GX,1,100,-0.427
1729245017.492165,392404.000,57756,3,GX,1,100,-0.427
1729245017.532165,392444.000,57756,3,GX,1,100,-0.427
1729245017.572164,392484.000,57772,3,GX,1,100,-0.427
1729245017.612164,392524.000,57772,3,GX,1,100,-0.397
1729245017.652164,392564.000,57772,3,GX,1,100,-0.397
1729245017.692164,392604.000,57789,2,GX,1,100,-0.397
1729245017.732163,392644.000,57789,2,GX,1,100,-0.397
1729245017.772163,392684.000,57806,3,GX,1,100,-0.397
1729245017.812163,392724.000,57806,3,GX,1,100,-0.458
1729245017.852163,392764.000,57806,3,GX,1,100,-0.427
1729245017.892163,392804.000,57821,2,GX,1,100,-0.427
1729245017.932163,392844.000,57821,2,GX,1,100,-0.458
1729245017.972162,392884.000,57837,3,GX,1,100,-0.397
1729245018.012162,392924.000,57837,3,GX,1,100,-0.397
1729245018.052162,392964.000,57837,3,GX,1,100,-0.427
1729245018.092162,393004.000,57854,2,GX,1,100,-0.397
1729245018.132162,393044.000,57854,2,GX,1,100,-0.397
1729245018.172161,393084.000,57873,3,GX,1,100,-0.458
1729245018.212161,393124.000,57873,3,GX,1,100,-0.458
1729245018.252161,393164.000,57873,3,GX,1,100,-0.458
1729245018.292161,393204.000,57890,2,GX,1,100,-0.427
1729245018.332161,393244.000,57890,2,GX,1,100,-0.397
1729245018.372160,393284.000,57906,3,GX,1,100,-0.427
1729245018.412160,393324.000,57906,3,GX,1,100,-0.427
1729245018.452160,393364.000,57906,3,GX,1,100,-0.427
1729245018.492160,393404.000,57924,2,GX,1,100,-0.427
1729245018.532160,393444.000,57924,2,GX,1,100,-0.427
1729245018.572160,393484.000,57940,3,GX,1,100,-0.397
1729245018.612159,393524.000,57940,3,GX,1,100,-0.397
1729245018.652159,393564.000,57940,3,GX,1,100,-0.427
1729245018.692159,393604.000,57956,2,GX,1,100,-0.427
1729245018.732159,393644.000,57956,2,GX,1,100,-0.397
1729245018.772159,393684.000,57972,3,GX,1,100,-0.427
1729245018.812158,393724.000,57972,3,GX,1,100,-0.397
1729245018.852158,393764.000,57972,3,GX,1,100,-0.427
1729245018.898658,393810.500,57989,2,GX,1,100,-0.427
1729245018.945158,393857.000,57989,2,GX,1,100,-0.427
1729245018.985157,393897.000,58005,3,GX,1,100,-0.366
1729245019.025157,393937.000,58005,3,GX,1,100,-0.366
1729245019.065157,393977.000,58005,3,GX,1,100,-0.397
1729245019.105157,394017.000,58021,2,GX,1,100,-0.427
1729245019.145157,394057.000,58021,2,GX,1,100,-0.397
1729245019.185157,394097.000,58039,3,GX,1,100,-0.458
1729245019.225156,394137.000,58039,3,GX,1,100,-0.427
1729245019.265156,394177.000,58039,3,GX,1,100,-0.397
1729245019.305156,394217.000,58056,2,GX,1,100,-0.397
1729245019.345156,394257.000,58056,2,GX,1,100,-0.397
1729245019.385155,394297.000,58072,3,GX,1,100,-0.397
1729245019.425155,394337.000,58072,3,GX,1,100,-0.427
1729245019.465155,394377.000,58072,3,GX,1,100,-0.458
1729245019.505155,394417.000,58090,2,GX,1,100,-0.427
1729245019.545155,394457.000,58090,2,GX,1,100,-0.366
1729245019.585155,394497.000,58104,3,GX,1,100,-0.366
1729245019.625154,394537.000,58104,3,GX,1,100,-0.397
1729245019.665154,394577.000,58104,3,GX,1,100,-0.427
1729245019.705154,394617.000,58121,2,GX,1,100,-0.397
1729245019.745154,394657.000,58121,2,GX,1,100,-0.366
1729245019.785154,394697.000,58138,3,GX,1,100,-0.397
1729245019.825153,394737.000,58138,3,GX,1,100,-0.366
1729245019.865153,394777.000,58138,3,GX,1,100,-0.366
1729245019.905153,394817.000,58157,2,GX,1,100,-0.275
1729245019.945153,394857.000,58157,2,GX,1,100,-0.153
1729245019.985153,394897.000,58171,3,GX,1,100,-0.275
1729245020.025152,394937.000,58171,3,GX,1,100,-0.336
1729245020.065152,394977.000,58171,3,GX,1,100,-0.397
1729245020.105152,395017.000,58189,3,GX,1,100,-0.397
1729245020.145152,395057.000,58189,3,GX,1,100,-0.427
1729245020.185152,395097.000,58189,3,GX,1,100,-0.488
1729245020.225152,395137.000,58205,2,GX,1,100,-0.366
1729245020.265151,395177.000,58205,2,GX,1,100,-0.458
1729245020.305151,395217.000,58222,3,GX,1,100,-1.984
1729245020.345151,395257.000,58222,3,GX,1,100,-0.458
1729245020.385151,395297.000,58222,3,GX,1,100,-0.610
1729245020.425151,395337.000,58236,2,GX,1,100,0.061
1729245020.465150,395377.000,58236,2,GX,1,100,-0.946
1729245020.505150,395417.000,58256,3,GX,1,100,1.068
1729245020.545150,395457.000,58256,3,GX,1,100,-0.458
1729245020.585150,395497.000,58256,3,GX,1,100,-0.427
1729245020.625149,395537.000,58272,2,GX,1,100,-0.610
1729245020.665149,395577.000,58272,2,GX,1,100,-0.092
1729245020.705149,395617.000,58289,3,GX,1,100,-0.031
1729245020.745149,395657.000,58289,3,GX,1,100,-0.488
1729245020.785149,395697.000,58289,3,GX,1,100,-0.946
1729245020.825149,395737.000,58304,2,GX,1,100,-1.923
1729245020.865148,395777.000,58304,2,GX,1,100,-0.610
1729245020.909482,395821.333,58321,3,GX,1,100,-0.580
1729245020.953815,395865.667,58321,3,GX,1,100,-0.244
1729245020.998148,395910.000,58321,3,GX,1,100,-0.031
1729245021.038147,395950.000,58337,2,GX,1,100,-0.214
1729245021.078147,395990.000,58337,2,GX,1,100,-0.702
1729245021.118147,396030.000,58357,3,GX,1,100,-0.885
1729245021.158147,396070.000,58357,3,GX,1,100,-0.519
1729245021.198147,396110.000,58357,3,GX,1,100,-0.275
1729245021.238147,396150.000,58372,2,GX,1,100,-0.366
1729245021.278147,396190.000,58372,2,GX,1,100,-0.305
1729245021.318146,396230.000,58388,3,GX,1,100,-0.366
1729245021.358146,396270.000,58388,3,GX,1,100,-0.061
1729245021.398146,396310.000,58388,3,GX,1,100,-0.153
1729245021.438146,396350.000,58405,2,GX,1,100,-0.244
1729245021.478145,396390.000,58405,2,GX,1,100,-0.092
1729245021.518145,396430.000,58422,3,GX,1,100,-0.122
1729245021.558145,396470.000,58422,3,GX,1,100,-0.061
1729245021.598145,396510.000,58422,3,GX,1,100,-0.427
1729245021.638145,396550.000,58438,2,GX,1,100,-0.824
1729245021.678144,396590.000,58438,2,GX,1,100,-1.099
1729245021.718144,396630.000,58463,4,GX,1,100,-0.214
1729245021.758144,396670.000,58463,4,GX,1,100,-0.336
1729245021.798144,396710.000,58463,4,GX,1,100,-0.488
1729245021.838144,396750.000,58463,4,GX,1,100,-0.214
1729245021.878144,396790.000,58479,3,GX,1,100,-0.427
1729245021.918143,396830.000,58479,3,GX,1,100,-0.549
1729245021.958143,396870.000,58479,3,GX,1,100,-0.427
1729245021.998143,396910.000,58494,2,GX,1,100,-0.458
1729245022.038143,396950.000,58494,2,GX,1,100,-0.458
1729245022.078143,396990.000,58511,3,GX,1,100,-0.488
1729245022.118142,397030.000,58511,3,GX,1,100,-0.549
1729245022.158142,397070.000,58511,3,GX,1,100,-0.549
1729245022.198142,397110.000,58528,3,GX,1,100,-0.458
1729245022.238142,397150.000,58528,3,GX,1,100,-0.519
1729245022.278141,397190.000,58528,3,GX,1,100,-0.427
1729245022.318141,397230.000,58544,2,GX,1,100,-0.397
1729245022.358141,397270.000,58544,2,GX,1,100,-0.488
1729245022.398141,397310.000,58559,3,GX,1,100,-0.366
1729245022.438141,397350.000,58559,3,GX,1,100,-0.366
1729245022.478141,397390.000,58559,3,GX,1,100,-0.458
1729245022.518140,397430.000,58576,2,GX,1,100,-0.458
1729245022.558140,397470.000,58576,2,GX,1,100,-0.366
1729245022.598140,397510.000,58593,3,GX,1,100,-0.275
1729245022.638140,397550.000,58593,3,GX,1,100,-0.580
1729245022.678140,397590.000,58593,3,GX,1,100,-0.244
1729245022.718139,397630.000,58609,2,GX,1,100,-0.122
1729245022.758139,397670.000,58609,2,GX,1,100,-0.214
1729245022.798139,397710.000,58625,3,GX,1,100,-0.366
1729245022.838139,397750.000,58625,3,GX,1,100,-0.366
1729245022.878139,397790.000,58625,3,GX,1,100,-0.244
1729245022.918139,397830.000,58643,2,GX,1,100,-0.336
1729245022.958138,397870.000,58643,2,GX,1,100,-0.549
1729245023.002471,397914.333,58660,3,GX,1,100,-0.580
1729245023.046804,397958.667,58660,3,GX,1,100,-0.671
1729245023.091138,398003.000,58660,3,GX,1,100,-0.519
1729245023.131137,398043.000,58677,2,GX,1,100,-0.153
1729245023.171137,398083.000,58677,2,GX,1,100,0.153
1729245023.211137,398123.000,58694,3,GX,1,100,-0.183
1729245023.251137,398163.000,58694,3,GX,1,100,-0.427
1729245023.291137,398203.000,58694,3,GX,1,100,-0.427
1729245023.331136,398243.000,58710,2,GX,1,100,-0.366
1729245023.371136,398283.000,58710,2,GX,1,100,-0.366
1729245023.411136,398323.000,58727,3,GX,1,100,-0.427
1729245023.451136,398363.000,58727,3,GX,1,100,-0.427
1729245023.491136,398403.000,58727,3,GX,1,100,-0.397
1729245023.531136,398443.000,58744,2,GX,1,100,-0.458
1729245023.571135,398483.000,58744,2,GX,1,100,-0.397
1729245023.611135,398523.000,58760,3,GX,1,100,-0.397
1729245023.651135,398563.000,58760,3,GX,1,100,-0.427
1729245023.691135,398603.000,58760,3,GX,1,100,-0.427
1729245023.731135,398643.000,58777,2,GX,1,100,-0.458
1729245023.771134,398683.000,58777,2,GX,1,100,-0.488
1729245023.811134,398723.000,58795,3,GX,1,100,-0.488
1729245023.851134,398763.000,58795,3,GX,1,100,-0.488
1729245023.891134,398803.000,58795,3,GX,1,100,-0.458
1729245023.931134,398843.000,58811,2,GX,1,100,-0.427
1729245023.971133,398883.000,58811,2,GX,1,100,-0.458
1729245024.011133,398923.000,58828,3,GX,1,100,-0.458
1729245024.051133,398963.000,58828,3,GX,1,100,-0.397
1729245024.091133,399003.000,58828,3,GX,1,100,-0.397
1729245024.131133,399043.000,58843,2,GX,1,100,-0.336
1729245024.171132,399083.000,58843,2,GX,1,100,-0.427
1729245024.211132,399123.000,58860,3,GX,1,100,-0.427
1729245024.251132,399163.000,58860,3,GX,1,100,-0.397
1729245024.291132,399203.000,58860,3,GX,1,100,-0.397
1729245024.331132,399243.000,58876,3,GX,1,100,-0.366
1729245024.371131,399283.000,58876,3,GX,1,100,-0.427
1729245024.411131,399323.000,58876,3,GX,1,100,-0.397
1729245024.451131,399363.000,58896,2,GX,1,100,-0.397
1729245024.491131,399403.000,58896,2,GX,1,100,-0.366
1729245024.531131,399443.000,58910,3,GX,1,100,-0.366
1729245024.571131,399483.000,58910,3,GX,1,100,-0.427
1729245024.611130,399523.000,58910,3,GX,1,100,-0.427
1729245024.651130,399563.000,58927,2,GX,1,100,-0.427
1729245024.691130,399603.000,58927,2,GX,1,100,-0.397
1729245024.731130,399643.000,58943,3,GX,1,100,-0.397
1729245024.771130,399683.000,58943,3,GX,1,100,-0.488
1729245024.811129,399723.000,58943,3,GX,1,100,-0.488
1729245024.851129,399763.000,58961,2,GX,1,100,-0.427
1729245024.891129,399803.000,58961,2,GX,1,100,-0.427
1729245024.931129,399843.000,58975,3,GX,1,100,-0.458
1729245024.971128,399883.000,58975,3,GX,1,100,-0.427
1729245025.011128,399923.000,58975,3,GX,1,100,-0.397
1729245025.051128,399963.000,58992,2,GX,1,100,-0.458
1729245025.091128,400003.000,58992,2,GX,1,100,-0.549
1729245025.135794,400047.667,59011,3,GX,1,100,-0.366
1729245025.180461,400092.333,59011,3,GX,1,100,-0.366
1729245025.225127,400137.000,59011,3,GX,1,100,-0.458
1729245025.265127,400177.000,59028,2,GX,1,100,-0.549
1729245025.305127,400217.000,59028,2,GX,1,100,-0.671
1729245025.345127,400257.000,59042,3,GX,1,100,-0.336
1729245025.385127,400297.000,59042,3,GX,1,100,-0.214
1729245025.425126,400337.000,59042,3,GX,1,100,-0.397
1729245025.465126,400377.000,59060,2,GX,1,100,-0.488
1729245025.505126,400417.000,59060,2,GX,1,100,-0.641
1729245025.544792,400456.667,59076,3,GX,1,100,-0.549
1729245025.584459,400496.333,59076,3,GX,1,100,-0.183
1729245025.624125,400536.000,59076,3,GX,1,100,-0.183
1729245025.664125,400576.000,59093,2,GX,1,100,-0.458
1729245025.704125,400616.000,59093,2,GX,1,100,-0.458
1729245025.744125,400656.000,59108,3,GX,1,100,-0.458
1729245025.784125,400696.000,59108,3,GX,1,100,-0.427
1729245025.824124,400736.000,59108,3,GX,1,100,-0.305
1729245025.864124,400776.000,59127,2,GX,1,100,-0.366
1729245025.904124,400816.000,59127,2,GX,1,100,-0.458
1729245025.944124,400856.000,59143,3,GX,1,100,-0.427
1729245025.984124,400896.000,59143,3,GX,1,100,-0.397
1729245026.024123,400936.000,59143,3,GX,1,100,-0.427
1729245026.064123,400976.000,59160,2,GX,1,100,-0.427
1729245026.104123,401016.000,59160,2,GX,1,100,-0.427
1729245026.144123,401056.000,59177,3,GX,1,100,-0.732
1729245026.184123,401096.000,59177,3,GX,1,100,-0.549
1729245026.224123,401136.000,59177,3,GX,1,100,0.000
1729245026.264122,401176.000,59192,2,GX,1,100,-0.458
1729245026.304122,401216.000,59192,2,GX,1,100,-0.397
1729245026.344122,401256.000,59208,3,GX,1,100,-0.458
1729245026.384122,401296.000,59208,3,GX,1,100,-0.458
1729245026.424122,401336.000,59208,3,GX,1,100,-0.336
1729245026.464121,401376.000,59228,3,GX,1,100,-0.366
1729245026.504121,401416.000,59228,3,GX,1,100,-0.366
1729245026.544121,401456.000,59228,3,GX,1,100,-0.427
1729245026.584121,401496.000,59244,2,GX,1,100,-0.519
1729245026.624120,401536.000,59244,2,GX,1,100,-0.244
1729245026.664120,401576.000,59259,3,GX,1,100,-0.427
1729245026.704120,401616.000,59259,3,GX,1,100,-0.549
1729245026.744120,401656.000,59259,3,GX,1,100,-0.610
1729245026.784120,401696.000,59276,2,GX,1,100,-0.458
1729245026.824120,401736.000,59276,2,GX,1,100,-0.458
1729245026.864119,401776.000,59298,4,GX,1,100,-0.397
1729245026.904119,401816.000,59298,4,GX,1,100,-0.397
1729245026.944119,401856.000,59298,4,GX,1,100,-0.427
1729245026.984119,401896.000,59298,4,GX,1,100,-0.336
1729245027.024119,401936.000,59314,3,GX,1,100,-0.488
1729245027.064118,401976.000,59314,3,GX,1,100,-0.732
1729245027.104118,402016.000,59314,3,GX,1,100,-0.275
1729245027.144118,402056.000,59332,2,GX,1,100,-0.275
1729245027.184118,402096.000,59332,2,GX,1,100,-0.275
1729245027.230618,402142.500,59348,2,GX,1,100,-0.641
1729245027.277117,402189.000,59348,2,GX,1,100,-0.458
1729245027.317117,402229.000,59365,3,GX,1,100,-0.244
1729245027.357117,402269.000,59365,3,GX,1,100,-0.549
1729245027.397117,402309.000,59365,3,GX,1,100,-0.610
1729245027.437617,402349.500,59382,2,GX,1,100,-0.397
1729245027.478117,402390.000,59382,2,GX,1,100,-0.275
1729245027.517783,402429.667,59399,3,GX,1,100,-0.122
1729245027.557449,402469.333,59399,3,GX,1,100,-0.153
1729245027.597116,402509.000,59399,3,GX,1,100,-0.763
1729245027.637116,402549.000,59415,3,GX,1,100,-1.251
1729245027.677115,402589.000,59415,3,GX,1,100,-0.122
1729245027.717115,402629.000,59415,3,GX,1,100,-0.153
1729245027.757115,402669.000,59430,2,GX,1,100,-0.763
1729245027.797115,402709.000,59430,2,GX,1,100,-0.427
1729245027.837115,402749.000,59447,3,GX,1,100,0.122
1729245027.877115,402789.000,59447,3,GX,1,100,0.061
1729245027.917114,402829.000,59447,3,GX,1,100,-0.488
1729245027.957114,402869.000,59464,2,GX,1,100,-1.099
1729245027.997114,402909.000,59464,2,GX,1,100,-1.068
1729245028.037114,402949.000,59482,3,GX,1,100,-0.305
1729245028.077114,402989.000,59482,3,GX,1,100,-0.214
1729245028.117113,403029.000,59482,3,GX,1,100,-0.092
1729245028.157113,403069.000,59498,2,GX,1,100,-0.061
1729245028.197113,403109.000,59498,2,GX,1,100,-0.336
1729245028.237113,403149.000,59516,3,GX,1,100,-0.610
1729245028.277112,403189.000,59516,3,GX,1,100,-0.885
1729245028.317112,403229.000,59516,3,GX,1,100,-0.641
1729245028.357112,403269.000,59533,2,GX,1,100,-0.427
1729245028.397112,403309.000,59533,2,GX,1,100,-0.244
1729245028.437112,403349.000,59550,3,GX,1,100,0.122
1729245028.477112,403389.000,59550,3,GX,1,100,-0.305
1729245028.517111,403429.000,59550,3,GX,1,100,-0.610
1729245028.557111,403469.000,59565,2,GX,1,100,-0.458
1729245028.597111,403509.000,59565,2,GX,1,100,-0.763
1729245028.637444,403549.333,59581,3,GX,1,100,-0.763
1729245028.677777,403589.667,59581,3,GX,1,100,-0.427
1729245028.718110,403630.000,59581,3,GX,1,100,-0.366
1729245028.758110,403670.000,59598,2,GX,1,100,-0.214
1729245028.798110,403710.000,59598,2,GX,1,100,-0.397
1729245028.837776,403749.667,59615,3,GX,1,100,-0.549
1729245028.877443,403789.333,59615,3,GX,1,100,-0.366
1729245028.917109,403829.000,59615,3,GX,1,100,-0.641
1729245028.957443,403869.333,59634,3,GX,1,100,-0.458
1729245028.997776,403909.667,59634,3,GX,1,100,-0.336
1729245029.038109,403950.000,59634,3,GX,1,100,-0.305
1729245029.077609,403989.500,59648,2,GX,1,100,-0.214
1729245029.117109,404029.000,59648,2,GX,1,100,-0.519
1729245029.157108,404069.000,59666,3,GX,1,100,-0.458
1729245029.197108,404109.000,59666,3,GX,1,100,-0.092
1729245029.237108,404149.000,59666,3,GX,1,100,-0.244
1729245029.283608,404195.500,59682,2,GX,1,100,-0.702
1729245029.330107,404242.000,59682,2,GX,1,100,-0.671
1729245029.370607,404282.500,59699,2,GX,1,100,-0.610
1729245029.411107,404323.000,59699,2,GX,1,100,-0.183
1729245029.451107,404363.000,59714,3,GX,1,100,0.214
1729245029.491107,404403.000,59714,3,GX,1,100,0.122
1729245029.531106,404443.000,59714,3,GX,1,100,-0.549
1729245029.571106,404483.000,59731,3,GX,1,100,-0.732
1729245029.611106,404523.000,59731,3,GX,1,100,-0.519
1729245029.651106,404563.000,59731,3,GX,1,100,-0.549
1729245029.691106,404603.000,59747,2,GX,1,100,-0.488
1729245029.731106,404643.000,59747,2,GX,1,100,-0.458
1729245029.771105,404683.000,59765,3,GX,1,100,-0.366
1729245029.811105,404723.000,59765,3,GX,1,100,-0.122
1729245029.851105,404763.000,59765,3,GX,1,100,-0.458
1729245029.891105,404803.000,59781,2,GX,1,100,-0.244
1729245029.931105,404843.000,59781,2,GX,1,100,-0.244
1729245029.971104,404883.000,59798,3,GX,1,100,-0.397
1729245030.011104,404923.000,59798,3,GX,1,100,-0.427
1729245030.051104,404963.000,59798,3,GX,1,100,-0.366
1729245030.091104,405003.000,59814,2,GX,1,100,-0.397
1729245030.131104,405043.000,59814,2,GX,1,100,-0.397
1729245030.171103,405083.000,59832,3,GX,1,100,-0.397
1729245030.211103,405123.000,59832,3,GX,1,100,-0.458
1729245030.251103,405163.000,59832,3,GX,1,100,-0.458
1729245030.291103,405203.000,59846,2,GX,1,100,-0.427
1729245030.331103,405243.000,59846,2,GX,1,100,-0.397
1729245030.370769,405282.667,59863,3,GX,1,100,-0.366
1729245030.410436,405322.333,59863,3,GX,1,100,-0.427
1729245030.450102,405362.000,59863,3,GX,1,100,-0.458
1729245030.490102,405402.000,59880,2,GX,1,100,-0.427
1729245030.530102,405442.000,59880,2,GX,1,100,-0.427
1729245030.570101,405482.000,59897,3,GX,1,100,-0.458
1729245030.610101,405522.000,59897,3,GX,1,100,-0.427
1729245030.650101,405562.000,59897,3,GX,1,100,-0.366
1729245030.690101,405602.000,59912,2,GX,1,100,-0.427
1729245030.730101,405642.000,59912,2,GX,1,100,-0.427
1729245030.770101,405682.000,59931,3,GX,1,100,-0.427
1729245030.810100,405722.000,59931,3,GX,1,100,-0.397
1729245030.850100,405762.000,59931,3,GX,1,100,-0.458
1729245030.890100,405802.000,59947,2,GX,1,100,-0.397
1729245030.930100,405842.000,59947,2,GX,1,100,-0.366
1729245030.970099,405882.000,59964,3,GX,1,100,-0.397
1729245031.010099,405922.000,59964,3,GX,1,100,-0.427
1729245031.050099,405962.000,59964,3,GX,1,100,-0.366
1729245031.090099,406002.000,59981,3,GX,1,100,-0.427
1729245031.130099,406042.000,59981,3,GX,1,100,-0.397
