LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1729244900.203732,275115.000,38705,4,EM,1,100,PS
1729244900.253982,275165.250,38739,4,EM,1,100,RS
1729244900.304231,275215.500,38739,4,EM,1,100,RB
1729244900.354481,275265.750,38739,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244900.404731,275316.000,38739,4,EM,1,100,PS
1729244900.454981,275366.250,38773,4,EM,1,100,RS
1729244900.505230,275416.500,38773,4,EM,1,100,RB
1729244900.555480,275466.750,38773,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244900.605730,275517.000,38773,4,EM,1,100,PS
1729244900.655980,275567.250,38804,4,EM,1,100,RS
1729244900.706229,275617.500,38804,4,EM,1,100,RB
1729244900.756479,275667.750,38804,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244900.806729,275718.000,38804,4,EM,1,100,PS
1729244900.856979,275768.250,38838,4,EM,1,100,RS
1729244900.907228,275818.500,38838,4,EM,1,100,RB
1729244900.957478,275868.750,38838,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244901.007728,275919.000,38838,4,EM,1,100,PS
1729244901.059478,275970.750,38871,4,EM,1,100,RS
1729244901.111227,276022.500,38871,4,EM,1,100,RB
1729244901.162977,276074.250,38871,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244901.214727,276126.000,38871,4,EM,1,100,PS
1729244901.264977,276176.250,38905,4,EM,1,100,RS
1729244901.315226,276226.500,38905,4,EM,1,100,RB
1729244901.365476,276276.750,38905,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244901.415726,276327.000,38905,4,EM,1,100,PS
1729244901.465976,276377.250,38937,4,EM,1,100,RS
1729244901.516225,276427.500,38937,4,EM,1,100,RB
1729244901.566475,276477.750,38937,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244901.616725,276528.000,38937,4,EM,1,100,PS
1729244901.666975,276578.250,38972,4,EM,1,100,RS
1729244901.717224,276628.500,38972,4,EM,1,100,RB
1729244901.767474,276678.750,38972,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244901.817724,276729.000,38972,4,EM,1,100,PS
1729244901.868224,276779.500,39005,4,EM,1,100,RS
1729244901.918723,276830.000,39005,4,EM,1,100,RB
1729244901.969223,276880.500,39005,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244902.019723,276931.000,39005,4,EM,1,100,PS
1729244902.069973,276981.250,39038,4,EM,1,100,RS
1729244902.120223,277031.500,39038,4,EM,1,100,RB
1729244902.170472,277081.750,39038,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244902.220722,277132.000,39038,4,EM,1,100,PS
1729244902.273972,277185.250,39071,4,EM,1,100,RS
1729244902.327221,277238.500,39071,4,EM,1,100,RB
1729244902.380471,277291.750,39071,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244902.433721,277345.000,39071,4,EM,1,100,PS
1729244902.483721,277395.000,39103,4,EM,1,100,RS
1729244902.533720,277445.000,39103,4,EM,1,100,RB
1729244902.583720,277495.000,39103,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244902.633720,277545.000,39103,4,EM,1,100,PS
1729244902.684720,277596.000,39136,4,EM,1,100,RS
1729244902.735719,277647.000,39136,4,EM,1,100,RB
1729244902.786719,277698.000,39136,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244902.837719,277749.000,39136,4,EM,1,100,PS
1729244902.887969,277799.250,39168,4,EM,1,100,RS
1729244902.938219,277849.500,39168,4,EM,1,100,RB
1729244902.988468,277899.750,39168,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244903.038718,277950.000,39168,4,EM,1,100,PS
1729244903.089218,278000.500,39206,4,EM,1,100,RS
1729244903.139718,278051.000,39206,4,EM,1,100,RB
1729244903.190217,278101.500,39206,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244903.240717,278152.000,39206,4,EM,1,100,PS
1729244903.291217,278202.500,39237,4,EM,1,100,RS
1729244903.341717,278253.000,39237,4,EM,1,100,RB
1729244903.392216,278303.500,39237,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244903.442716,278354.000,39237,4,EM,1,100,PS
1729244903.492966,278404.250,39271,4,EM,1,100,RS
1729244903.543216,278454.500,39271,4,EM,1,100,RB
1729244903.593465,278504.750,39271,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244903.643715,278555.000,39271,4,EM,1,100,PS
1729244903.697965,278609.250,39291,4,EM,1,100,RS
1729244903.752215,278663.500,39291,4,EM,1,100,RB
1729244903.806464,278717.750,39291,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244903.860714,278772.000,39291,4,EM,1,100,PS
1729244903.911714,278823.000,39323,4,EM,1,100,RS
1729244903.962713,278874.000,39323,4,EM,1,100,RB
1729244904.013713,278925.000,39323,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244904.064713,278976.000,39323,4,EM,1,100,PS
1729244904.114963,279026.250,39358,4,EM,1,100,RS
1729244904.165213,279076.500,39358,4,EM,1,100,RB
1729244904.215462,279126.750,39358,4,EM,1,100,2024-10-18_12-48-08-471817.csv
1729244904.265712,279177.000,39358,4,EM,1,100,PS
1729244904.315962,279227.250,39390,4,EM,1,100,RS
1729244904.366212,279277.500,39390,4,EM,1,100,RB
