LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1713788010.052150,136408.000,20393,4,EM,1,100,PS
1713788010.103651,136459.500,20428,4,EM,1,100,RS
1713788010.155152,136511.000,20428,4,EM,1,100,RB
1713788010.206652,136562.500,20428,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788010.258153,136614.000,20428,4,EM,1,100,PS
1713788010.308403,136664.250,20460,4,EM,1,100,RS
1713788010.358654,136714.500,20460,4,EM,1,100,RB
1713788010.408905,136764.750,20460,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788010.459155,136815.000,20460,4,EM,1,100,PS
1713788010.510156,136866.000,20496,4,EM,1,100,RS
1713788010.561157,136917.000,20496,4,EM,1,100,RB
1713788010.612157,136968.000,20496,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788010.663158,137019.000,20496,4,EM,1,100,PS
1713788010.713909,137069.750,20527,4,EM,1,100,RS
1713788010.764659,137120.500,20527,4,EM,1,100,RB
1713788010.815410,137171.250,20527,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788010.866161,137222.000,20527,4,EM,1,100,PS
1713788010.916411,137272.250,20561,4,EM,1,100,RS
1713788010.966662,137322.500,20561,4,EM,1,100,RB
1713788011.016913,137372.750,20561,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788011.067163,137423.000,20561,4,EM,1,100,PS
1713788011.118164,137474.000,20592,4,EM,1,100,RS
1713788011.169165,137525.000,20592,4,EM,1,100,RB
1713788011.220165,137576.000,20592,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788011.271166,137627.000,20592,4,EM,1,100,PS
1713788011.321417,137677.250,20626,4,EM,1,100,RS
1713788011.371667,137727.500,20626,4,EM,1,100,RB
1713788011.421918,137777.750,20626,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788011.472168,137828.000,20626,4,EM,1,100,PS
1713788011.523169,137879.000,20660,4,EM,1,100,RS
1713788011.574170,137930.000,20660,4,EM,1,100,RB
1713788011.625170,137981.000,20660,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788011.676171,138032.000,20660,4,EM,1,100,PS
1713788011.726922,138082.750,20693,4,EM,1,100,RS
1713788011.777672,138133.500,20693,4,EM,1,100,RB
1713788011.828423,138184.250,20693,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788011.879174,138235.000,20693,4,EM,1,100,PS
1713788011.929424,138285.250,20725,4,EM,1,100,RS
1713788011.979675,138335.500,20725,4,EM,1,100,RB
1713788012.029926,138385.750,20725,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788012.080176,138436.000,20725,4,EM,1,100,PS
1713788012.130927,138486.750,20760,4,EM,1,100,RS
1713788012.181678,138537.500,20760,4,EM,1,100,RB
1713788012.232428,138588.250,20760,4,EM,1,100,2024-04-22_15-13-15-160161.csv
1713788012.283179,138639.000,20760,4,EM,1,100,PS
1713788012.333930,138689.750,20793,4,EM,1,100,RS
